output_collector_flowrate__l_m_,output_1_Line1_flowrate__l_m_,output_1_Line1_pressure__kPa_,output_1_Line1_power__W_,output_1_Line2_flowrate__l_m_,output_1_Line2_pressure__kPa_,output_1_Line2_power__W_,output_1_Line3_flowrate__l_m_,output_1_Line3_pressure__kPa_,output_1_Line3_power__W_,output_1_Line4_flowrate__l_m_,output_1_Line4_pressure__kPa_,output_1_Line4_power__W_,output_2_Line5_flowrate__l_m_,output_2_Line5_pressure__kPa_,output_2_Line5_power__W_,output_2_Line6_flowrate__l_m_,output_2_Line6_pressure__kPa_,output_2_Line6_power__W_,output_2_Line7_flowrate__l_m_,output_2_Line7_pressure__kPa_,output_2_Line7_power__W_,output_2_Line8_flowrate__l_m_,output_2_Line8_pressure__kPa_,output_2_Line8_power__W_,output_2_Line9_flowrate__l_m_,output_2_Line9_pressure__kPa_,output_2_Line9_power__W_,output_2_Line10_flowrate__l_m_,output_2_Line10_pressure__kPa_,output_2_Line10_power__W_,output_3_Line11_flowrate__l_m_,output_3_Line11_pressure__kPa_,output_3_Line11_power__W_,output_3_Line12_flowrate__l_m_,output_3_Line12_pressure__kPa_,output_3_Line12_power__W_,output_3_Line13_flowrate__l_m_,output_3_Line13_pressure__kPa_,output_3_Line13_power__W_,output_3_Line14_flowrate__l_m_,output_3_Line14_pressure__kPa_,output_3_Line14_power__W_,output_4_Line15_flowrate__l_m_,output_4_Line15_pressure__kPa_,output_4_Line15_power__W_,output_4_Line16_flowrate__l_m_,output_4_Line16_pressure__kPa_,output_4_Line16_power__W_,output_4_Line17_flowrate__l_m_,output_4_Line17_pressure__kPa_,output_4_Line17_power__W_,output_4_Line18_flowrate__l_m_,output_4_Line18_pressure__kPa_,output_4_Line18_power__W_,output_4_Line19_flowrate__l_m_,output_4_Line19_pressure__kPa_,output_4_Line19_power__W_,output_5_Line20_flowrate__l_m_,output_5_Line20_pressure__kPa_,output_5_Line20_power__W_,output_5_Line21_flowrate__l_m_,output_5_Line21_pressure__kPa_,output_5_Line21_power__W_,output_5_Line22_flowrate__l_m_,output_5_Line22_pressure__kPa_,output_5_Line22_power__W_,output_5_Line23_flowrate__l_m_,output_5_Line23_pressure__kPa_,output_5_Line23_power__W_,output_5_Line24_flowrate__l_m_,output_5_Line24_pressure__kPa_,output_5_Line24_power__W_,output_5_Lin25_flowrate__l_m_,output_5_Lin25_pressure__kPa_,output_5_Lin25_power__W_,output_5_Line26_flowrate__l_m_,output_5_Line26_pressure__kPa_,output_5_Line26_power__W_,output_6_Line27_flowrate__l_m_,output_6_Line27_pressure__kPa_,output_6_Line27_power__W_,output_6_Line28_flowrate__l_m_,output_6_Line28_pressure__kPa_,output_6_Line28_power__W_,output_6_Line29_flowrate__l_m_,output_6_Line29_pressure__kPa_,output_6_Line29_power__W_,output_6_Line30_flowrate__l_m_,output_6_Line30_pressure__kPa_,output_6_Line30_power__W_,output_7_Line31_flowrate__l_m_,output_7_Line31_pressure__kPa_,output_7_Line31_power__W_,output_7_Line32_flowrate__l_m_,output_7_Line32_pressure__kPa_,output_7_Line32_power__W_,output_7_Line33_flowrate__l_m_,output_7_Line33_pressure__kPa_,output_7_Line33_power__W_,output_7_Line34_flowrate__l_m_,output_7_Line34_pressure__kPa_,output_7_Line34_power__W_,output_7_Line35_flowrate__l_m_,output_7_Line35_pressure__kPa_,output_7_Line35_power__W_,output_7_Line36_flowrate__l_m_,output_7_Line36_pressure__kPa_,output_7_Line36_power__W_,output_8_Line37_flowrate__l_m_,output_8_Line37_pressure__kPa_,output_8_Line37_power__W_,output_8_Line38_flowrate__l_m_,output_8_Line38_pressure__kPa_,output_8_Line38_power__W_,output_8_Line39_flowrate__l_m_,output_8_Line39_pressure__kPa_,output_8_Line39_power__W_,output_8_Line40_flowrate__l_m_,output_8_Line40_pressure__kPa_,output_8_Line40_power__W_
1012.88136826831,61.0714508705467,385.171067852037,-628.692074928863,15.7227677934207,378.067087286544,-317.335049099392,60.9593029081037,387.250582454574,-657.859094373686,23.4651441461626,378.685016277835,-349.162985788952,-4.69078215937705,375.615280066529,-301.007231367217,23.1487601162596,377.240305784407,-340.749584849852,16.439024271179,376.657188943002,-350.60757583721,10.1675775153793,376.108861602357,-313.399607815558,17.8118289926589,376.691134175764,-330.811633958783,53.9809917802299,382.173991191187,-574.677208664407,18.6823550144369,385.538380355074,-404.391202255369,0.475491226204722,384.31132644614,-294.173439229938,2.50029110673748,384.347090033546,-344.374248234009,43.8214556437129,389.616227567739,-490.1111300162,25.4553163653728,387.716290866621,-359.381112514351,-18.4974541197445,384.430473055902,-312.676524381724,35.492160186315,389.058316671815,-521.532618171432,46.2124548115573,391.474587922431,-506.308211932772,24.1517769329923,387.579664347058,-333.922180708287,-12.965087144687,377.398268901496,-293.298148448867,55.6628016758,386.395651419803,-620.29974100744,24.566680369673,379.623249976518,-443.741738034835,-1.32120473446344,378.027979462764,-326.935522723278,59.3021809480498,387.05362297826,-650.014923388111,29.6086557930238,380.927461859485,-447.99328684958,23.0466817991935,379.807724953827,-369.720633479544,45.7295424672973,391.310601773421,-587.163345412613,40.3405135917665,390.333772499668,-459.534599885763,48.8627648650759,392.682834188923,-505.633361174595,45.4291819135274,390.856896864209,-467.972326180259,-6.46004759366891,388.393659933542,-329.630346572326,22.6872011562979,389.89179482944,-378.56086826802,-16.3846679762155,387.514839615418,-296.01707659167,36.0123645680565,392.537382409861,-500.412101182712,17.2958365358305,389.576307130845,-339.591875522444,1.60860927657081,388.548754668974,-323.910717282955,35.3778442926848,393.521060844113,-427.581835303253,48.1125204072479,395.518930086231,-533.545195506322,24.9428921145899,391.792561740312,-336.108163613056,31.3524835242848,392.338256940539,-445.48040374715
979.437342164769,41.6121004834702,370.698874133626,-424.659399223126,49.6123721398714,372.922590119276,-525.544379120297,55.9833525813272,375.280651502449,-541.276460160003,9.15316648736409,366.924947479066,-325.676682541573,44.7483035127814,373.59472217227,-455.040340975595,43.0873788786837,373.760597688996,-426.627410115196,19.3778832495404,370.461615463124,-342.18077612435,-7.30199028281495,368.973831977379,-321.348327546994,29.8018041284452,371.626588745762,-353.342088141453,58.6800932431104,376.684390298841,-631.771073087599,-7.92141244723977,370.646413274493,-301.549529993271,26.152361731053,373.021261808119,-410.633403359543,22.4566389499712,372.679206834247,-369.405170590085,48.7871006545585,377.299343517923,-526.129229057192,-5.55654537450298,369.439189255129,-309.535388266404,18.4794834721808,370.794010959076,-373.780250043481,-3.18177064978447,369.484198006296,-288.092610474512,-11.4266144075498,369.011113104079,-278.759251573926,9.75336393054726,369.931710457924,-280.903777917605,13.9933603154498,369.925735865594,-349.917880556107,28.0814327531249,371.715743582498,-390.927033810314,50.1369481547524,374.630301420343,-556.621162620598,25.7762737742359,371.277311308296,-427.661576919796,42.4212562183821,374.191576748084,-460.249424483269,58.9049848033485,378.749341605348,-615.897639692306,-14.8536644260694,368.356930131427,-294.908144424,13.9638573647476,372.343118272268,-318.853732996449,56.4208433236731,379.539279589694,-573.469126373025,47.0426277646041,377.952691109394,-506.286427180183,-0.242115235664913,371.649012259529,-306.594768705508,57.3733302049579,381.213073766088,-646.623697915404,-16.5975948148758,372.023305106168,-298.622833918412,34.7014340731332,376.50220761349,-380.893832484629,15.4960446928204,373.761128020745,-356.86019642019,51.4814641892635,379.806700184443,-526.131964611164,10.4764244716512,373.282984498217,-346.734298514168,15.8455347070186,374.030289849414,-304.720041398584,49.603979415959,379.110260435968,-502.794667770068,12.7295847052209,373.726777836849,-287.836463934537,-19.2941375889683,372.020638422269,-278.695414533212
956.043517294473,-26.2686018119968,375.62232667563,-281.763094485319,34.2567637827602,380.746074564737,-528.110035356425,-21.2424251128452,375.847136354941,-299.7874155458,-3.12138667227979,377.409180489732,-278.662929645527,56.1280916378655,391.890172625658,-579.590861708132,50.4316966757613,391.353631272087,-596.998243338388,-1.97244986571889,385.263785490222,-309.637069235963,59.7403340540731,394.488589610462,-639.475999500739,20.523457879167,386.590450161316,-345.570748835864,20.1886723088789,386.472470324039,-298.219360804998,46.070935742564,392.677337087688,-485.827532189297,25.3302878538846,388.793318566401,-347.972972620438,-5.88872103842521,386.663291171129,-348.396391750348,24.4208944690505,388.699875672246,-338.51095445622,39.4467277702876,402.384421703002,-467.327803581264,46.4415444693031,404.299069526197,-518.723749864794,21.0283359619588,399.420285848925,-329.114561859202,15.8055214055138,398.964316042938,-389.543881279997,12.5923640741196,398.67865507939,-404.40582247567,8.11922067101897,381.564083425087,-279.66527286965,56.5661345492838,389.892196234318,-602.091579995789,-12.5141276684565,380.810671111459,-282.286998339047,48.6058482937931,387.61656646892,-610.744803557565,22.580314586426,382.982629733477,-422.493188563205,1.95335543769533,381.340068684203,-284.177841252269,23.1137803730734,383.07382826726,-395.210195862187,34.1395297624695,390.889481810291,-452.403196461554,29.4103989442648,390.199854473627,-508.939474952725,23.1329667439427,389.504846158845,-345.91938776604,41.3864301704465,391.839313971878,-532.417538787005,7.92193978271304,403.145757147758,-331.360368907212,43.9879179716831,407.232627975203,-558.910192621412,38.9412673951576,407.40668368207,-482.630633003272,16.2006087568407,403.921695314439,-302.796683323258,41.6640660161818,407.733158359126,-548.315424287836,21.6813284323596,404.499213876383,-438.635831849944,10.9502958306728,404.028056402149,-336.189556042865,15.2397489898352,404.314068637212,-339.687164927051,48.0480829993972,409.681733564567,-542.423583284787,18.1176955687339,404.509847256643,-308.172388808053
1018.5809538774,42.9938841797158,391.537486184282,-566.487968859117,39.9231416918908,391.534689103686,-523.924711150828,7.83319749928025,387.47708067495,-300.655452255739,25.8308960836236,388.977311266334,-425.649536601362,21.0313981120397,391.501803082005,-374.04643365128,37.7131554461083,393.951138782212,-450.87978594642,23.6878605407611,392.143264919147,-421.972438787805,24.2182577998942,392.211653811287,-398.006860887584,32.8633774549044,393.227217492978,-536.365809247206,30.1007187094562,392.650888774901,-478.550441658761,27.8098718225495,395.753483906316,-404.094637111487,49.7717612176466,399.836945775501,-562.222656163577,27.9706024445237,395.917536315213,-441.24843010807,27.1821472805565,395.617445073193,-457.575824898285,5.82792422646137,402.173365554221,-284.408308940771,3.62076171839605,402.134768751998,-310.322946448968,47.6048036605845,407.686871068361,-590.713158325923,43.1810365412419,407.205667096741,-573.286341118499,53.0576846542027,409.485882291899,-623.811967433814,26.0155700733644,391.175118657808,-437.820376247013,0.39444763431437,389.032843596406,-305.29302023675,-4.58672575594418,388.966426083749,-350.847542410862,59.7181620849419,398.081811912047,-649.697399753342,22.7941394433635,390.730050041385,-437.765819264968,47.182240455972,395.507826067689,-492.700964338572,7.0782939161261,389.197468152823,-310.799647210126,20.946954287868,395.036802268195,-425.966920034657,-23.8902191685627,391.88745965057,-309.992313030723,35.5776780253078,397.523121778171,-432.309271530491,43.0090445787475,398.113235753886,-469.501276832155,4.77637740552854,405.357619398952,-356.940475605609,48.3255125473834,410.377002631282,-594.215341790664,36.2945715985748,409.259245627241,-435.809900252303,38.8694260918245,409.867972865958,-509.46360896971,22.9822340755144,406.999527127147,-388.244804652518,-35.0382570674434,401.634744402822,-293.074416715095,31.6678894068117,408.956259456006,-494.973571040177,30.0774539311568,408.419720973354,-404.043680233123,-20.7154529402404,404.482775559686,-308.589610451282,51.5633088610644,411.890469265198,-577.157181722747
919.80602738575,30.6550839996023,368.508742671709,-454.159492890695,32.026980943867,369.051427863494,-407.837515013829,3.06719669666963,366.172127874733,-298.742798803587,55.902002364221,372.819241861279,-601.383941692127,35.5915170700273,373.321923555621,-393.004923933955,29.2987035820499,372.698808735602,-452.154561570045,32.3054380109525,373.492861518095,-432.765297596826,55.4182832839875,378.404719097375,-560.116982154827,30.1721784332557,372.867001026745,-332.851770185834,8.82022432206438,370.623725137398,-282.618746982979,32.6611888784236,371.233014683421,-364.870955852354,20.6688349883029,369.414039596682,-319.000451348051,14.5042307657941,368.839265465745,-287.433716615618,32.3448677356929,371.123206569437,-397.121762128747,45.3293361981313,382.972510677243,-478.975050807247,37.456098012992,381.747010040032,-512.734511342964,2.65059722957891,377.50065443997,-298.422879295111,23.2309033174114,379.211138238117,-332.033802792437,9.61489982780432,377.852721534672,-345.286188920374,33.9141881393737,370.081553121326,-380.059676594807,34.8507595903913,370.360871651449,-361.206545186732,-0.350851526757765,366.674035073951,-313.096184179331,26.0241408044747,368.806169708324,-348.330832080076,0.55605758333579,366.687548722839,-316.11023441442,22.241834785979,368.434031543809,-327.869730783533,18.225133801764,367.853148353078,-374.879712104174,55.0548188577596,375.560941981122,-565.277485765861,-0.336635477198541,368.134974134245,-318.787065919023,-20.0864315480567,366.70090938328,-289.357173409969,11.374448101926,368.591555703812,-293.711763413062,34.8355020016814,384.038323985385,-469.827658974995,24.3382186797095,382.077114949339,-401.73394789725,-9.51033820917603,380.131655098406,-291.110089568601,26.0732282252154,382.823931467433,-349.302732168775,54.4623522120225,388.238827597535,-625.883299409366,24.3181713906714,382.46793334198,-392.050956785007,-7.1130303968159,380.563734262253,-322.165557829188,45.1408056742045,385.828089088026,-561.294616322096,16.5331903488993,381.706390108023,-316.200747594392,-5.38012207583168,380.661895100973,-297.585362321449
915.224006421775,40.2528132385532,381.64988962424,-485.166866741494,50.3711890364814,384.272136883496,-504.36965980711,20.0338550224015,379.262207673201,-301.426684644817,0.150372629713081,377.814419625551,-282.542040319505,-12.3796544911504,376.122139042417,-291.153668654733,25.2528884758778,378.423292717018,-323.354083450071,27.3227581593445,378.957686196276,-341.221290441594,17.8874475078103,377.737430847761,-288.78074106002,-18.9723535950337,375.474478919257,-286.301370713169,26.9484963617263,378.542006543691,-432.287410827627,39.1779984210238,391.420113457111,-508.188024171205,34.2032213919437,390.368753939576,-527.809140115316,20.1045055614711,388.452951633671,-304.426211440745,47.0242171210331,392.983565161272,-497.959257253908,33.6706809494618,393.590718465398,-534.510528992558,-6.21633486572937,390.183309548197,-287.681430962595,8.35407641731446,390.565032852279,-360.351090502879,30.881566613399,393.172206027747,-500.61314496664,46.3085134149869,396.150215907506,-540.246748362129,39.9587957796746,384.382533645418,-416.188835805163,34.1984479536491,383.417693171396,-508.464069782766,39.1202561291673,383.383907868807,-452.963017553083,-19.3392174192847,378.578935354602,-304.361975066557,-4.52338606820905,379.781742993657,-313.061735490442,41.3846683972723,385.008566408007,-530.330766078194,28.5488721085244,382.400670400466,-457.587433074567,52.0095243137201,394.312198441904,-536.769308777076,5.69628370672105,387.689898803465,-355.535920204789,10.5882060696541,388.079176669997,-382.660306657101,36.2261046006825,390.90216029325,-505.220653849939,-13.0671837318934,393.139763774504,-302.811453002469,4.65654688831462,393.8491387539,-349.949082621748,40.88663314044,398.683886019664,-551.133932763596,51.901882175455,401.391589419056,-550.480788352963,34.2535649280444,397.216881548774,-475.017215517344,35.3613878661256,397.494368634276,-509.37210690107,27.7176072917165,396.537754713901,-348.942960648148,20.7634336904588,395.442877596174,-436.120002781487,15.6294250471906,394.999759939731,-358.877702736326,0.329686652367455,394.124034720862,-292.110655199758
980.242737896859,-4.09363251379195,376.027132263382,-320.83829845353,22.8988903725407,377.722909219518,-416.588905834803,0.568206539616491,376.092091432984,-342.885398243323,18.31804756861,377.047910208717,-343.020273248494,58.7777734121997,387.9517472455,-620.544024785689,-16.4664263850599,379.929569438548,-315.250985357851,16.5113521224557,381.789417756445,-347.025758889729,34.8942943394715,384.390729496388,-415.611242812128,23.3195978118708,382.414142217342,-396.195961589405,44.2721574980642,385.392732054215,-448.346320705953,18.7357099186795,387.634229969332,-328.613905094099,45.3412156755018,391.944297023765,-552.987628246018,24.511506785488,388.474974104067,-411.548082400945,42.6670013805833,391.463928325366,-475.481251365056,-9.52855793998833,389.692925980014,-297.282429711683,4.35346145748381,390.144438811658,-283.555527527172,23.7567523017621,391.747086962081,-328.83790155205,19.6206486675161,391.378184026982,-389.811656094571,41.1635691292859,394.824636002909,-486.983052333814,37.7893072636452,387.244253319067,-439.86798006305,50.0740472963321,390.069155967946,-535.732383401667,40.4110469362268,386.871174253885,-487.593209730028,25.8958182761541,385.245560438112,-328.303117301149,8.27690076765674,383.407823035799,-301.26037420399,28.7463030252716,385.870724723027,-401.492509060683,24.8278477620109,385.135846048585,-450.022827639308,20.1464945476211,388.31020154981,-377.305579468557,40.6163798513983,391.453371699453,-538.770687734654,29.0299731064124,389.734614907026,-367.265787082991,14.7846323262186,387.721717516086,-361.81662844062,49.9918145936369,400.992839074287,-532.688615665651,39.766406093766,398.02801215241,-451.214177009604,48.4655290333012,400.993822836351,-514.551081523401,55.0221155207461,402.826764819543,-605.535058439772,-1.33793854241118,394.38247893699,-324.806243565703,1.06495615435731,394.421248907659,-288.062029542961,33.3970392426123,397.986891653786,-454.716857862317,-17.6407427819239,393.645139223721,-308.924385146312,42.6160328672775,399.628750000987,-575.981365381242,-4.50735078838196,394.583953882342,-323.114472124603
849.102457901666,29.8565985262598,386.740046097974,-427.519805319839,37.3027548618664,388.280135700955,-494.726221433805,12.6709730927751,385.120500503792,-338.677219898627,23.3239352482353,385.920913472771,-345.700962578742,25.6678204989035,386.203416722907,-389.150297714689,-4.16251592924904,384.45666952216,-312.382145768826,37.7899366042756,388.647766064045,-476.815141796321,32.0924533691271,387.620216369415,-389.548606989317,-8.87128495367546,384.217196831671,-314.463484224072,14.2186774443644,385.16216248701,-376.103531923543,45.1023899100643,392.217305388702,-520.713309876782,-17.7378420897452,385.438878205462,-319.336983537139,7.86179557986652,386.78244923786,-289.806009677654,-7.7631122226214,386.30668021884,-319.180407114394,32.3735748024296,401.341680446987,-530.444305112554,19.8222284593488,399.701298803305,-327.379552280089,35.5175783513366,401.643675310626,-412.225288443097,22.8081974942817,399.971691610899,-369.356884448925,52.3151245751723,405.50865174237,-627.828496438323,18.0552520497152,388.215064660684,-409.652124745011,41.2519880070757,392.009570201983,-520.889701592445,28.3834101463716,389.090278531649,-424.365674936906,25.9061068576785,389.180366810508,-332.905293072285,29.0340943434599,389.658000077833,-355.351365319306,26.0057493762294,389.368676683446,-419.474791394009,-3.10176394970468,387.018934016375,-285.651836941531,48.5298784979096,393.161007383705,-500.955694060614,27.1618781690018,389.417121803409,-383.273689329269,22.1711191883395,388.91821050037,-404.621690028152,12.0764196713741,387.711990562172,-326.090899477271,14.9016777575148,401.585067015889,-333.380802553081,-15.0734047693373,400.094580718912,-330.141948959779,39.495252838218,405.382074853758,-519.185674634611,37.5444104768619,405.090708405007,-544.477904301245,11.7905712110297,401.32204816112,-384.098508198065,34.3355691987785,404.29447922219,-508.717052117069,-7.5801718255994,400.842201992219,-319.627608893417,31.3240645811175,403.746474335909,-448.651700836138,-6.78338703209968,400.905741776894,-317.788154691112,41.5638969880992,405.154952739548,-495.033590682923
1043.64042759566,24.2701764893418,381.389933921926,-371.520398082001,30.89077615951,382.548804178913,-464.402718964423,18.9344062825937,381.111102448787,-388.152944756539,28.7421315440226,381.894599671004,-339.126942964803,27.4166959901448,387.670769890731,-449.29693851379,19.0704118050125,386.900738585802,-399.473753694854,44.0021581492934,391.168175205775,-584.433581211242,55.8651772331,393.95130936472,-634.449306703631,35.7473175731055,389.16216446793,-472.4418996298,25.6513709737562,387.558167820821,-363.1301166749,-16.671651449005,380.548934417797,-297.368644905711,37.6375878127246,385.575004380989,-468.533847601054,9.2129320444664,381.952175370043,-373.850530410739,0.37689730465061,381.570723539916,-320.305266951036,36.9232552349952,403.291033096125,-500.090044080627,34.4593166878088,403.14474164135,-446.237826189525,12.1740476533653,399.972227892359,-353.257314108922,27.8956973793611,401.838637013477,-469.09257786283,8.66782394671077,399.747940889827,-299.423311397512,-1.77062032501745,383.580714354041,-279.395102934354,42.8393404850923,388.886091811915,-561.534063922952,39.1810476789293,387.1483353707,-455.452268199596,3.93512675988377,383.672098776729,-354.781824796848,31.9936718473538,386.672625932123,-364.794281043346,52.6990858880268,391.476217291427,-577.140575801486,19.4634932208183,384.924130257781,-404.205758194049,42.2045328309242,386.807621205708,-451.066248414707,31.074254710832,384.931738949234,-513.85046064363,14.0912363162538,382.932419562856,-350.036598430566,13.3742054153942,382.742146489766,-307.111876000808,34.662581608891,408.683871714376,-426.926005671171,37.812965095339,408.526587299194,-525.824982923335,32.5515680366163,408.498537063196,-528.549282794031,21.6650779717899,406.872519242822,-447.678647558686,50.5712155059031,411.975259600416,-584.754595670214,29.8874548542689,407.974062457442,-447.398986006953,31.6824841628579,408.764734536527,-417.506266129235,16.1075560929914,406.571755226035,-312.039133830844,-21.4470695623657,404.20099682593,-312.574398820005,55.8579907542748,412.597596891465,-630.457096689775
884.740362126954,44.8646696093767,381.543717820445,-524.83015449942,-6.97242361287396,376.751444775093,-322.98712625873,0.856756538502621,376.920478684708,-325.082244661864,37.1864844666634,380.190078441816,-491.751508063899,56.9797393808896,387.61661263525,-585.797042989753,31.9728116636489,383.58105176495,-444.279518350776,-13.2587774802889,380.165704298171,-294.327887813404,29.6959021848135,383.558196829796,-459.104209739533,-3.11827963075523,380.799942191784,-317.936380607103,59.6467463901192,388.58819599273,-653.179515778996,59.3403381879516,390.670332358359,-625.114182153781,26.8243039260374,383.700162602715,-326.709282287191,34.5934582915814,385.254534466172,-481.319785046901,37.3868881597614,385.499633398726,-425.618621719361,2.12259367998137,388.429555589585,-337.08665024732,22.1908155168089,390.126137520277,-327.785490685068,34.2699872481393,391.560024689651,-459.893231149372,-11.6314653961007,387.860262037646,-298.598274861708,59.6333134846837,397.496741177344,-647.939917320634,13.6522147653052,381.460546914598,-360.041806964164,34.2367903308346,384.320180868133,-481.280436141584,36.6015085654557,383.892979442391,-517.607594035656,4.72892295356474,380.825460566947,-286.35891927533,41.2542713167194,385.518926606438,-435.902961054239,10.8194428729629,381.262663462708,-304.71266683393,32.2723735368254,383.899606388892,-515.930203756029,3.66148262680446,381.535659393255,-352.304454767564,-16.3895238408532,380.556087557922,-293.016820469657,19.330034909838,382.82782200264,-390.756126580598,1.92495410972073,381.507304436723,-319.107028345782,38.9639287504554,395.569933411418,-556.444429598196,36.7295838979691,394.463162445609,-499.073798450615,7.18723958092626,391.492137054163,-336.213907144555,30.8044997469607,394.367948617103,-385.737679586977,8.52257419630358,391.601238092418,-322.775852052127,-14.0938263401977,390.547949533606,-291.779902620001,-0.555752477064552,391.891530112006,-280.405004962553,13.6627897447506,392.547065551997,-302.323120246177,26.5315285205784,394.087047070862,-338.156590941365,50.020314994595,397.5712936967,-567.682990543048
997.983808316798,42.7684803701275,385.653703790803,-448.318071150575,34.0798546479191,384.653819109837,-514.895789760639,45.7001193086982,387.448016171553,-545.299509547697,-12.7434720587361,380.868238152918,-295.662922203534,-6.59098403633329,381.716062997006,-330.838581574582,42.827246733514,386.378391487792,-486.656917208516,-29.5916587101979,379.126496913151,-278.18141405132,34.1443917397994,385.283824658455,-468.395663417102,58.1531732460727,389.747631343495,-603.54916255107,13.2563712348785,382.400179472219,-315.12676429262,37.3651529303344,391.819857839848,-523.791481704614,23.0694467958068,389.442354311355,-419.007649915088,17.6074505137598,388.903964103961,-312.228946242325,28.3991669833442,390.223304798285,-500.112912161513,38.6376186147911,394.53661529588,-503.740985899067,25.7494237951823,392.603154801075,-337.937250976235,53.6760394628115,397.294870085174,-625.294277743987,31.761628054578,393.373001367562,-419.888885102955,-4.12038040486382,390.300583913275,-292.963941304361,17.1850611880759,391.985554602531,-396.743553761951,38.9234935358552,395.396869538327,-459.3479460655,48.3593828621095,396.045019274685,-549.024228323981,29.9495356533808,393.646507875353,-414.420887410232,52.7467362563224,398.263783355348,-604.53976943612,44.5028637282006,396.784436512695,-492.185422707001,47.9633433760014,397.218447875919,-542.748455653595,-4.10883043858494,388.262127157601,-290.364742868103,38.7073662245706,392.403494816271,-547.165022067062,29.6167350947905,391.1379918354,-386.226492236817,37.9938520224955,391.916175873843,-502.986885426237,7.77258320224932,392.133938450624,-280.596214636346,18.3807048759198,392.865254543117,-318.74613415222,35.4904828812496,395.73703061948,-407.944649045686,-17.6923759305233,390.735851324513,-310.187729787158,4.12957719831889,391.977763430243,-306.008396822082,49.324616626351,398.537467096888,-591.536800222897,-7.21242573980063,391.882660753957,-296.885624141591,34.8103243731234,395.299219400095,-446.842519135926,33.8717827592971,395.403456273536,-500.671056385598,-20.1456833910998,390.894387022262,-291.8267824182
887.185269429717,-7.84643110930947,378.246518277334,-292.394021664608,3.73823469953999,378.498420696221,-316.379978711068,-10.7664735480996,377.938331004549,-309.013566152831,31.9105753644614,380.957890980313,-494.39246636293,36.3767847055732,385.81640538797,-539.53465867099,35.5674584397686,386.019457903444,-413.10370585449,55.3068022576743,390.769204289507,-620.903025102805,-10.718518286143,382.254149627801,-300.182834522932,-13.8025686052276,382.070761551104,-312.386585811079,45.9741777497681,387.632219349388,-541.642727756485,-11.3759903518267,383.735080810235,-302.386585601342,21.3668502065604,385.768995942904,-374.52519833837,53.9757891314051,392.491376006311,-588.33564067841,30.4724107475028,387.086842769051,-421.630434173957,35.5682138716943,396.353322611436,-487.748239655789,39.5676741281801,397.458795710868,-459.066625749733,40.0898381670505,396.90137209002,-538.969460975761,31.0996078555177,395.641630508534,-409.998894916341,2.45868603130341,392.782961174872,-280.508665250618,24.0801929138476,388.02125703617,-367.801406542094,27.5457115842399,388.58916722917,-377.732464708628,38.8200480341294,389.623472826993,-454.162199184736,52.7945806021303,393.434924473973,-601.286518479097,32.9036431565919,389.357360528871,-523.551060271806,46.6979343817951,392.506627125132,-515.862906043729,-0.458141526193273,386.133608770892,-337.263038702666,32.8232863675903,387.621140932536,-526.570081825562,-14.6949010534907,383.846684867049,-281.416196369353,49.3155459143622,391.456716847115,-600.757840666699,7.90848240335832,384.820043450082,-319.175526777356,-2.35094590708026,395.122639025694,-337.506092100689,29.6333541257695,397.332945791503,-474.611517656527,-5.37926317549724,395.067252362536,-313.54605649387,10.5889204433025,395.650665007305,-367.119612324103,-8.55281341265837,394.863415153679,-298.3731707563,56.6611918973812,403.609654056925,-619.889319604855,30.4450872478866,398.6947797525,-503.793608858931,27.4179140163941,397.98748993765,-400.798309651287,44.3548820500549,401.193370616934,-502.908968603896,-4.59255577435175,395.786729671975,-363.727746214374
