c1_duty,c2_duty,c3_duty,compr_duty,cooler_duty,exp_duty,heater_duty,liquid_molarflow,product1_methane_frac,product1_molarflow,product1_n2_frac,product2_c02_frac,product2_ethane_frac,product2_isobutane_frac,product2_isopentane_frac,product2_methane_frac,product2_molarflow,product2_nbutane_frac,product2_propane_frac,product3_c02_frac,product3_ethane_frac,product3_isobutane_frac,product3_isopentane_frac,product3_molarflow,product3_nbutane_frac,product3_npentane_frac,product3_propane_frac,product4_isobutane_frac,product4_isopentane_frac,product4_molarflow,product4_nbutane_frac,product4_npentane_frac,product4_propane_frac,r1_duty,r2_duty,r3_duty
11787.382679943,3803.21477342,3025.6464430278,258.820407571306,1524.57921230891,986.980378779073,-1499.03763815232,20.6483088901557,0.89407038036664,340.66304374704,0.10592961963136,0.014176703873099,0.74044136736343,1.4789756107129e-09,5.9561720569139e-15,0.2453798938818,63.772753866259,4.2214353383859e-11,2.0333604740803e-06,0.00011381246350252,0.065591419465527,0.4126440655953,1.9879038912534e-05,30.34373507164,0.14118385297104,3.573192179881e-06,0.3804433972603,0.027518100968735,0.32052365453437,4.7101933306293,0.27622445141968,0.37571933650134,1.445625334868e-05,-10197.399881491,-5030.5738212147,-3576.3232920968
10635.255486162,2715.2827623963,3132.5772639484,263.094102884605,1470.81812635012,1028.39763655877,-998.119952386676,21.5655665767631,0.89745476335564,347.42074394776,0.10254523664326,0.019789425158643,0.61760233640763,1.2959628338902e-09,4.4366646097772e-15,0.36260510479212,45.046312309466,3.5188358643081e-11,3.1323104566711e-06,0.00012078987750169,0.042226979117084,0.33739831664986,1.2752210197829e-05,35.851438284355,0.11523986120883,2.1535876315633e-06,0.50499914733062,0.02524046557082,0.32158698717545,4.3809714990164,0.27741659002907,0.37573692984183,1.9027212451274e-05,-9125.207215091,-3739.3158879835,-3756.6353736541
11927.984514893,3923.3029163834,3333.8340152565,254.87801252023,1415.61359556562,1040.1010115736,-1314.15757683093,21.4884727447633,0.89463612113066,337.23267895273,0.10536387886822,0.015461169717582,0.67861753916624,1.2265285694087e-09,4.9629767713737e-15,0.30591916403172,57.524547234445,3.5232967869926e-11,2.1258226837204e-06,0.00012148777011967,0.064862602687144,0.36312482186053,1.8798448644353e-05,33.2124711532,0.14195227926844,2.5681598747652e-06,0.42991744178545,0.012312421812053,0.38357868555163,3.5940446300353,0.15943269335962,0.44466891944622,7.2797217376967e-06,-10305.424336369,-5102.462925745,-3901.0579632131
12956.155761455,3878.7126062704,3815.7355465922,265.653200162443,1659.74689064796,1099.71969882415,-1255.98216974493,24.7972929565844,0.8953332310078,352.25253551782,0.10466676899162,0.018554085188478,0.58703722355438,2.9077814278448e-05,9.1943283865771e-10,0.26550678058557,49.938712712697,1.3886081407093e-06,0.12887144313455,3.8396248102725e-09,1.8431136994923e-06,0.30930173187909,2.0858425808491e-05,39.784729375683,0.1268636095893,2.2883865498011e-06,0.56380966476569,0.0069582800389515,0.41171976222335,3.3594779369506,0.096979589324999,0.48433615594563,6.212467060251e-06,-11427.998158633,-5131.5913371159,-4455.3606818204
11850.411919084,4325.0045172098,3968.969848515,245.468536457969,1806.99435940698,973.038844717941,-1554.41645549446,23.0297081331196,0.88839211286422,323.26024178083,0.111607887134,0.013514197774424,0.71513800481192,1.3476209463819e-09,5.9343787156204e-15,0.27134412040544,66.885270470799,3.9630013105315e-11,3.6756209547255e-06,6.8086293849165e-05,0.045291080998625,0.29847257234616,6.0638521984205e-06,40.911413643164,0.074559898467043,1.1362167115934e-06,0.58160116181039,0.046658577611405,0.24734049015523,6.0094584838178,0.41075914081961,0.29520800080244,3.3790352743908e-05,-10292.352370209,-5692.6928502007,-4654.1430561647
11896.467619172,3483.578327889,2823.6290905753,260.488112011256,1577.08473258683,928.996703588337,-1319.9060064714,19.5948154106515,0.89533565445009,341.58893712829,0.10466434554779,0.015303894844401,0.65376031996279,1.3184600118142e-09,5.35945220349e-15,0.33093379328667,58.556404304411,3.7596195608653e-11,1.9905500817559e-06,0.00010171977799682,0.050761385185123,0.40677023030281,1.8423606781946e-05,31.181316607501,0.13871140059136,3.2701858731659e-06,0.40363357033276,0.025342732330802,0.3192446386703,4.9710670793489,0.2766316874642,0.37876844791927,1.2493480389945e-05,-10391.071973252,-4653.8897115812,-3354.968504872
11093.892071826,3810.5352636666,4582.8558522812,249.894122125105,1801.9504989199,1031.21366953893,-1409.78006373693,24.6998457089265,0.8891798635478,330.20808746622,0.11082013645079,0.015036767524013,0.70189026921177,1.6137042406328e-09,7.3004412891839e-15,0.28306788893884,60.957424285706,4.7995552523274e-11,5.0726636741399e-06,5.9637914878227e-05,0.036853857477508,0.26452625670096,7.6581903839706e-06,46.459946125434,0.092639152325779,1.1874731170057e-06,0.60591224989832,0.021157672543326,0.32864115281422,4.3364439596014,0.25977725005823,0.39040413409065,1.9790364481071e-05,-9508.4596615926,-5158.4056075538,-5345.9167583629
12250.056274282,3644.3823068545,3483.9547532598,262.411859984775,1662.96437939939,933.754990697714,-1083.61015304715,20.5338056064979,0.89590970254307,344.126987125,0.1040902974555,0.017904077458186,0.57126610447056,7.3324787145303e-10,2.355689572399e-15,0.41082783297609,50.229791441843,1.9403085324229e-11,1.98434251264e-06,3.9868895317737e-05,0.015300034782728,0.34497757392405,1.0735484380298e-05,36.439533937803,0.10556286996752,1.9532822704829e-06,0.53410696365679,0.032523836303263,0.28852505557508,5.4536100686141,0.33415991495669,0.3447686705571,2.2522542211193e-05,-10804.836625332,-4733.574684128,-4115.0637132676
11033.787718253,4714.3276657273,3907.6328814415,246.948999815503,1875.53911893927,1011.36575109054,-1738.39558931806,24.1847538851398,0.88599635842824,325.59823862403,0.11400364156742,0.012277529162153,0.69649464474229,1.0059972716172e-09,3.7565654856664e-15,0.29122463645875,75.930549740111,2.8097708616078e-11,3.1886027047006e-06,1.269131927845e-05,0.0093819990706242,0.30048637290905,6.2987882720003e-06,41.521771822307,0.074539689676691,1.1896103406209e-06,0.61557175862032,0.048148913309921,0.24547669198214,6.1381262332952,0.413555804622,0.29278037776738,3.8212258493832e-05,-9368.0649325439,-6227.61456154,-4605.99537622
12769.562896575,2296.2059289841,2860.3850300215,280.614005341613,1301.75418442635,1116.64746165487,-849.450137398734,21.7349666367719,0.90181665766516,372.12642420396,0.09818334233426,0.024793415327813,0.68513163918548,2.1473815214147e-09,8.1809014812554e-15,0.29007150356305,36.896153503223,6.0457469623096e-11,3.4397990338178e-06,0.00013357776833775,0.043518623338107,0.39952864660615,1.4915682204524e-05,30.360331534067,0.1228052252066,2.7104467802726e-06,0.43399630093252,0.036395182326177,0.29017808305675,4.7102464492094,0.34139924511501,0.332007125957,2.0363321459746e-05,-11252.13697196,-3204.3905361246,-3388.6872766078
12051.357294458,3409.3399365071,3787.2469094652,254.371389952459,1837.09596916406,939.836450659132,-1291.88827589734,22.1937867009777,0.89151735228781,333.88405536453,0.10848264771046,0.015721465718938,0.640167053071,1.2832875186618e-09,5.0459837448786e-15,0.34410760356467,57.719976850881,3.624384197544e-11,3.8763258537752e-06,7.0410999828511e-05,0.034263621927272,0.29624805285289,7.5974834188007e-06,42.381268208145,0.084703968036825,1.3968496622885e-06,0.58470495183442,0.036915091045154,0.27239989252748,5.7439309669851,0.36290433665197,0.32775033913412,3.0340462113213e-05,-10574.667705504,-4645.9237277475,-4504.788144814
11868.697703647,4194.760518595,3084.2329689493,263.48516905088,1578.70496773539,1023.35744258674,-1519.9796699946,21.6632812041669,0.89340288390188,347.12102313768,0.10659711609974,0.014165826306779,0.71385528980722,1.2770550594388e-09,5.1499981654398e-15,0.27197679833369,65.484871244252,3.6510357499599e-11,2.0842387388077e-06,8.4709613586487e-05,0.050134388511537,0.38552241826747,1.877921952735e-05,33.224794400887,0.14285486488532,3.0133376920627e-06,0.42138182615198,0.018156379463435,0.3525981831997,4.3244277475745,0.21577473109315,0.41346049563333,1.0210495608444e-05,-10220.28686087,-5487.1406352793,-3653.8424627794
11464.898060057,2953.8534482903,3127.3582038788,285.307028713288,1411.92259414389,1051.20751208997,-972.392565649017,20.4943931624772,0.90075000705254,375.66798867597,0.099249992946157,0.021145852610413,0.6131292358044,1.3412232524012e-09,5.0875325227794e-15,0.36572329045618,43.899308953565,3.7550671277321e-11,1.6197502225565e-06,0.00031346517494997,0.10069543431383,0.42007360158507,2.0132019073964e-05,30.820945732145,0.15107246167882,3.3427808031904e-06,0.32782156241866,0.021376502431499,0.34196092169389,4.5072919386638,0.23986956931703,0.39678410815801,8.8981057432529e-06,-9919.0345057712,-3906.2251036914,-3686.536037566
10896.112114233,4669.324837817,3583.2874734413,245.041766315728,1691.30753054778,894.632548794848,-1590.29078595747,19.9665899469498,0.89013781347558,321.2588227752,0.10986218652138,0.012578928382422,0.67276682555709,9.0469748354054e-10,3.4957672862232e-15,0.31465257063249,70.283816784769,2.539777235865e-11,1.6744979005685e-06,0.0001005235181077,0.060186776225155,0.36559042748987,2.1424145210502e-05,34.503881337066,0.14737212700219,2.9123004164893e-06,0.42672580930688,0.010241913987389,0.38797051103957,4.0704607369946,0.13772202649752,0.46405949533916,6.0530487023858e-06,-9363.0236423428,-5974.6746091072,-4186.8876527035
11543.588149903,3883.6045276885,4653.3531156235,250.670936375619,1841.87537941644,933.94180673345,-1255.1958765813,22.3264719891269,0.89110209460869,329.15676098985,0.10889790538954,0.016045805518783,0.64495017770528,1.2284719828038e-09,5.3615307287855e-15,0.3390003184986,55.858291056332,3.5910757472704e-11,3.6970129427928e-06,0.00010128556273013,0.05163710804082,0.27612621068745,8.5167470384445e-06,45.32265150601,0.10116394705724,1.2677283254512e-06,0.57096166415664,0.016661120357625,0.34395079954809,4.4669075154769,0.22520641707099,0.41416816652603,1.3496382114215e-05,-10089.309493355,-5105.1761026372,-5404.9366002353
10113.220228548,4295.458533983,2863.2221432736,251.806195059965,1566.57973169583,903.214038296524,-1532.91419087494,18.968225214876,0.89280897870899,330.03643974804,0.10719102128754,0.012962450764607,0.65192744724489,1.0167207745655e-09,4.1135022072222e-15,0.33510888963632,68.400323325956,2.8947255004101e-11,1.2113085177425e-06,0.00011625224169886,0.067271832410922,0.43967026899189,2.3792845495187e-05,28.745620422723,0.15201504149239,4.3821694538945e-06,0.34089842983093,0.0266870595895,0.32257008179661,4.9569306005131,0.26776050270775,0.3829703769147,1.1978705568794e-05,-8561.8517428574,-5560.0924766819,-3381.3722041319
11682.757041995,5130.8021081198,3812.9126559096,242.914206342591,1924.71188355096,982.318107162083,-1661.10777917162,25.3178872820872,0.8862722431272,320.19270345194,0.1137277568711,0.013052100196108,0.64761018989527,6.1436366514445e-06,1.4604263137342e-10,0.29339562498538,70.055817547231,2.7022320535223e-07,0.045935670888169,3.2028756075101e-09,2.480102750834e-06,0.27588509862412,8.4462926116433e-06,44.14260133225,0.090130851327949,1.4707773472994e-06,0.63397164967209,0.028338276226992,0.30347609802509,4.7186447721061,0.30421476385608,0.36394119094427,2.967094755741e-05,-10126.511873139,-6641.5340013055,-4536.0487084866
11282.184812777,3385.1546357702,3727.4582991614,262.178727289071,1620.31275786639,1117.10991605311,-1349.635401952,24.7056053298145,0.8928592167966,347.99970753735,0.10714078320237,0.016261005478584,0.72930261841749,1.9017198092307e-09,7.5818275816959e-15,0.25442956317868,57.625615271256,5.4257231909315e-11,6.8109692642332e-06,1.069530197531e-06,0.00079247558727793,0.30216001307662,1.0818017010666e-05,40.892798169392,0.10577162978387,1.7458072646845e-06,0.59126224819561,0.022992013344008,0.33054211133555,4.1994554537224,0.26043793355438,0.3860062987433,2.164301945595e-05,-9622.0720347795,-4679.0042141123,-4405.138990963
10590.816503089,3972.4495175463,3539.6297210229,253.326160528848,1583.39142793146,1015.65380699973,-1404.50853620098,22.2405370915891,0.89273428276083,334.45768416142,0.10726571723747,0.01494395516631,0.72325936860661,1.2876229436922e-09,5.0362419182327e-15,0.26179372394501,60.22704405482,3.6517666545957e-11,2.9509579266758e-06,5.0082515785605e-05,0.029471932208968,0.3326162723355,1.8920541866274e-05,36.883376191431,0.13259393292716,2.4817785191057e-06,0.50524637768299,0.010745472877847,0.39045148932877,3.6582703017304,0.14011919721119,0.45867540888449,8.4316444478976e-06,-9009.7192187577,-5218.9322775202,-4164.9501724315
11187.934052213,3790.8283969613,3013.6082220137,265.195156029255,1558.39646165598,1038.45730682579,-1381.09920862989,22.0206526250847,0.89472528213477,349.82186527728,0.10527471786354,0.015672327122676,0.72870189624244,1.7352715223067e-09,7.9691334955789e-15,0.25562280444577,58.920107826213,5.175580362956e-11,2.9704020750714e-06,7.6135669082171e-05,0.045766199228276,0.37146084306782,1.3397657930924e-05,33.800259821756,0.11678494325286,2.4078561633832e-06,0.46589607325118,0.032032358374381,0.29558436774948,5.0246322062145,0.32645571732692,0.34590877679839,1.8779589097734e-05,-9583.0878424695,-5026.3431795019,-3573.4313513983
10702.964828929,4300.9647200543,3478.36699505,246.29626678859,1862.84433362439,958.851543590815,-1580.76663836333,22.917235235234,0.88760527224352,323.83271208451,0.11239472775425,0.012969177384784,0.6507034637113,1.1625011314976e-09,4.9567100214708e-15,0.33632389574149,70.509209569133,3.3775655036453e-11,3.4619661358449e-06,6.7404929081088e-06,0.0051123818684327,0.3042046079064,8.3742654480849e-06,40.830433210086,0.079057402935326,1.6409504736605e-06,0.61160885157449,0.048303346518373,0.25264196839605,6.0848664306697,0.3958320757566,0.30317848723637,4.4122050396606e-05,-9125.0562258959,-5749.0272107522,-4154.0972963304
11025.021159986,2674.5440717204,3132.1524448984,276.026104607451,1631.90422421385,937.047024564097,-950.409191324024,19.9268693398868,0.89933974510036,361.50406028832,0.10066025489781,0.021279583485373,0.61381192653197,1.4491471227444e-09,5.4660108190962e-15,0.36490552621645,42.931037513122,4.0240508899186e-11,2.962276816662e-06,5.0932887051438e-05,0.018144114684093,0.37316949714344,1.7359518850562e-05,34.783187232478,0.13346082648562,2.9701734493205e-06,0.47515429909688,0.021241225361747,0.33511306747086,4.879037388809,0.24373677550333,0.39989526988736,1.36617277375e-05,-9630.7772905479,-3671.9529142164,-3721.0637147182
12009.71074373,3359.6457269403,2735.2358066766,272.291184318401,1475.58481460812,1000.68090084178,-1209.85278867182,20.1357329103167,0.89766942703806,357.9743081917,0.10233057296033,0.016935675663985,0.63711533651484,1.2342012594282e-09,4.6763597572071e-15,0.34594738774015,54.102086642724,3.4500991101923e-11,1.5988123105022e-06,0.00018061318195812,0.07563332973333,0.4372823009439,1.7007108213004e-05,28.93684919649,0.11920775794111,3.3446050873002e-06,0.36767564646466,0.047663828414605,0.26262012613364,5.9292773275533,0.38240092112789,0.30729385234117,2.127148435709e-05,-10446.127455238,-4454.3841923291,-3259.5471020313
12796.749977398,2755.7221258295,3722.8346204703,274.270744072172,1536.6843740358,1111.59067232616,-1036.3324908795,23.6301407183728,0.89751115820998,363.39247357698,0.10248884178931,0.020816635745786,0.70135138130944,1.2936361952218e-09,3.650293612082e-15,0.27782787916553,44.960203911991,3.3059343755599e-11,4.1024525378248e-06,9.1021164367486e-06,0.0036207375948318,0.3255112887591,8.630660034804e-06,38.052027196389,0.10044019433995,1.48726510302e-06,0.57040855926218,0.031910579071466,0.29088099626551,4.8490136844965,0.33849059008039,0.33869341951062,2.4415054771086e-05,-11235.239863056,-3798.9495911695,-4393.2838895467
11972.489458763,3988.9550815153,2383.0355023002,273.098265411343,1590.76985189452,985.468226255376,-1489.65274626234,20.1923497945069,0.89500874434117,358.28663678271,0.10499125565644,0.014206093100594,0.64602664880724,1.1970824653107e-09,4.9052918722446e-15,0.33976592483005,66.368757930151,3.4249468027854e-11,1.3320307705165e-06,0.00012955345007128,0.068897175074468,0.47419417639675,1.7645059650786e-05,27.124945274751,0.094738128878051,3.7140453245789e-06,0.36201960707378,0.081292106651365,0.21685876823071,7.6830996899879,0.44601963255145,0.2557963758302,3.3116049625341e-05,-10336.09100916,-5257.724958345,-2865.735237642
11718.056283042,3315.3113150448,3910.7438329749,249.558414510704,1582.06131034265,1009.2473461476,-1289.4468510625,22.3292922884407,0.89254712958388,329.65972784227,0.1074528704149,0.015735505987598,0.6801562494426,1.7678673177048e-09,8.0878815289439e-15,0.30410410747389,56.316290711701,5.272492476821e-11,4.1352753140878e-06,0.00010776968069868,0.059259731649135,0.30505207184035,1.1597242203297e-05,39.476132977689,0.11408831056377,1.688585628736e-06,0.52147883040862,0.015936245870967,0.35756176132031,3.912923799659,0.2058853520042,0.42060455879341,1.2081875413411e-05,-10155.120402173,-4535.0931824605,-4564.6755672357
11160.347307412,3956.4782769721,2723.8950531198,252.097980503743,1556.47996437323,944.216367863594,-1547.77460451163,20.06054235603,0.89284573067503,331.27280818598,0.10715426932246,0.01342675103689,0.72836510693834,1.423367134945e-09,5.9829688084426e-15,0.25820621174448,66.229017689787,4.113089585383e-11,1.9288157917263e-06,0.00011559077528304,0.070649388491493,0.40929018604491,2.2961096994736e-05,30.396878217486,0.14281376675418,4.1823481435422e-06,0.37710392447394,0.026736851424753,0.32604498583289,4.6802475475168,0.26261327933585,0.38458965732777,1.5225706575381e-05,-9598.5866938371,-5210.2509260861,-3274.0803063501
10926.041564095,3837.3980892912,3986.0397978967,243.100928266767,1719.12542676727,952.162072235443,-1459.89274252156,21.9957462711727,0.88945950660788,319.97918103305,0.11054049339011,0.013877439922937,0.68479322348634,1.5487340936751e-09,7.2943089587354e-15,0.30132565738827,63.683139626455,4.6505867971438e-11,3.6776071958599e-06,0.00013441670424042,0.082355891083341,0.30500728146729,6.1680203290705e-06,39.354778729831,0.074072583028644,1.1713652141875e-06,0.53842248830005,0.049745954186308,0.24317873612106,6.0472672800039,0.41745506311924,0.28958737147594,3.2874567459685e-05,-9383.2253991343,-5135.2724531463,-4656.3364979524
10910.68191468,6645.2180382238,3004.4392221289,252.891014998287,1915.42796095604,972.048547574111,-2098.29033438886,23.2873244272227,0.88807577251664,332.32529182478,0.11192422748098,0.011191206885422,0.57376571893025,2.0575947594747e-05,5.4306916929186e-10,0.26790814282,83.529474302616,9.0959238253208e-07,0.14711344517156,1.0486176145637e-09,7.0560074736431e-07,0.42715222427108,1.7877700223575e-05,30.209666771057,0.14524709414395,3.1887166037577e-06,0.42757890851874,0.025011993875083,0.31625980093547,5.0047856729763,0.27870793153101,0.38000803583929,1.2237819140253e-05,-9322.819531551,-8283.6757127144,-3534.8004113122
10966.661657797,2699.6614931282,4757.8880624942,261.61449109949,1665.29912081051,1095.66354192208,-1016.96885919429,24.9113361957116,0.89449990794105,347.08933373414,0.10550009205819,0.020560209666014,0.66533947459445,2.0792022039265e-09,7.6046371969395e-15,0.31408918164177,44.754918450798,5.7363003796715e-11,1.1131961191624e-05,7.9029412561968e-07,0.00043261159245303,0.26145326252051,9.0216223196881e-06,46.564396065376,0.10143301363004,1.1065677841629e-06,0.63667019377084,0.011210788969315,0.37831494301005,3.6122094077492,0.16525490246766,0.44520879887104,1.0566681285336e-05,-9429.0017624516,-3836.849962731,-5512.9808987845
12033.529414401,4305.8029509148,4158.2164844371,251.728577554815,1768.54478275925,985.729699782089,-1404.12947027113,22.8139111085523,0.89018665618226,331.41295159935,0.10981334381616,0.014634278649459,0.65606707827356,1.1579732058166e-09,5.0371424693825e-15,0.32929553849296,62.166884449427,3.3915632830385e-11,3.1033921298895e-06,0.0001155309285272,0.065137046500195,0.29121774541648,9.1854077901367e-06,42.973313489059,0.099051931024382,1.5285836902664e-06,0.54446703211653,0.024444447734267,0.31768440894324,4.737719460195,0.27928247695025,0.37856833403754,2.0332057248054e-05,-10459.128103763,-5605.1759151173,-4891.6194134412
11460.408208665,3304.1814357936,3804.2656588543,256.252580969896,1769.18368687638,925.879464835062,-1051.18238733018,21.5714364740416,0.89434815196087,336.24779312205,0.10565184803756,0.018837317779763,0.62503352881061,1.408353413331e-09,6.2639663171532e-15,0.35612513112112,47.169962778209,4.1364533713799e-11,4.0208387778568e-06,0.00010376325921632,0.045077837435661,0.28832428587375,8.7669541240694e-06,42.979058713689,0.093431245403878,1.5326956254737e-06,0.57305256835593,0.027843522504911,0.30250608524376,5.0796140304455,0.30585133220527,0.36377481064647,2.4249205556757e-05,-10069.629020243,-4407.8530773617,-4520.3820049596
12963.473682719,3657.4976641416,2709.9438991791,271.489359528977,1509.87391263309,975.158910976797,-1206.95894697068,19.8856507614374,0.89790417439557,356.49988344002,0.10209582560279,0.017410650669113,0.69557327088092,1.6075471918338e-09,7.487145451402e-15,0.28701419909219,52.288748701282,4.7948008694628e-11,1.8777022712631e-06,0.00017049465596061,0.084302633586121,0.41907447043714,2.229936929712e-05,30.565251820529,0.144990079287,4.0154255284135e-06,0.35143600721697,0.026251129746168,0.32439280521061,4.856897294774,0.26797634169799,0.38136726929095,1.245374592214e-05,-11453.484966103,-4746.4918072006,-3244.014618559
