feed_pressure,feed_molarflow,feed_n_hexane,feed_isopentane,reflux_ratio,rebolier_temp,top_pressure
214139.248364367,1445.75370971072,0.454191561308829,0.305808438691171,0.742751159614853,361.155559215688,158159.732268231
198661.871317661,1440.89163569303,0.519814311702994,0.240185688297006,0.799985517204101,367.8155570341,181488.67882135
199802.136267818,1253.38168999914,0.492721391564981,0.267278608435019,0.763318917615943,367.715903603179,148785.509066994
179200.479862308,1549.84216818249,0.529356814546471,0.230643185453529,0.803814622809378,364.919887602643,158669.129446321
187512.543215421,1364.84289513521,0.438296897244346,0.321703102755654,0.942198714625401,367.519829259424,150611.476548406
208349.521653015,1507.54394472262,0.405797520102672,0.354202479897328,0.736733709004473,363.449043518151,150152.553238716
184681.019951576,1266.98810218513,0.49104850964706,0.26895149035294,0.894874591090746,366.008084074248,188909.295410159
186322.537040646,1571.42398166988,0.517436677432739,0.242563322567261,0.932055295132602,366.055657571396,191198.311670951
224665.805121425,1495.28627808591,0.495364567301924,0.264635432698076,0.780291887967138,364.003749834786,150937.571726761
178019.934655534,1258.57575880872,0.433478072610703,0.326521927389297,0.885878291491484,360.994890738637,165234.611661263
210878.729216072,1302.3331261338,0.526598526461119,0.233401473538881,0.921269824955427,360.912245634939,149330.196434031
222291.001757455,1468.2610203207,0.517301573900935,0.242698426099065,0.803673940610459,363.960074683768,142824.592936877
218129.396068988,1276.83031906005,0.467482580441615,0.292517419558385,0.727646828215998,366.214820846394,148729.9515053
204637.280736377,1590.47291176622,0.428730997893686,0.331269002106314,0.89165308146031,366.84493754859,174831.399886152
193023.749507103,1495.78970379235,0.466488449010882,0.293511550989118,0.798286812985519,369.071765227025,167288.253543108
177033.306001855,1427.17465585622,0.456156114586618,0.303843885413382,0.801554625470714,360.368145851973,198150.534463222
222936.44764601,1589.82856845672,0.406484316474775,0.353515683525225,0.829486181845664,365.72980845771,171552.708504126
200000.985893859,1311.5478003495,0.403959841318474,0.356040158681526,0.83794278905522,365.815753455322,155714.096510509
187031.671642624,1417.53917928876,0.497163782434583,0.262836217565417,0.762372611005144,363.529775466556,168764.981487352
213586.63651666,1464.32563363699,0.43002751100023,0.32997248899977,0.722147757720973,367.467931165834,163240.727687124
219584.447102902,1307.88429667578,0.446715660224011,0.313284339775989,0.733816536669075,365.745234062998,180133.486550427
207623.444282306,1614.64483119451,0.489924466858899,0.270075533141101,0.700791042450598,367.589929549552,179956.274578046
196742.002830729,1594.51531180297,0.392696522732704,0.367303477267296,0.76901741799876,366.710573284447,168536.208619425
178854.461271384,1514.662939666,0.502048414705219,0.257951585294781,0.70837336791232,361.376296084069,192202.317374193
207168.183970463,1468.98213577433,0.512555354625578,0.247444645374422,0.765047650232692,363.573860356931,155609.217345574
214995.864639067,1377.71281980685,0.486814496514078,0.273185503485922,0.80317373733771,362.944244717481,182646.922152193
206018.920522798,1521.06478926013,0.468899655234466,0.291100344765534,0.939070183714582,367.765819832535,169601.554929094
204635.414537831,1395.49999039281,0.498121214934168,0.261878785065832,0.776524422083276,368.687432397263,178307.972462658
176087.690347118,1410.7324781644,0.441427419108587,0.318572580891413,0.73874726253397,363.312251732215,172948.538012087
210638.876874112,1374.27162020758,0.485132798363417,0.274867201636583,0.914191266745416,363.369999117314,146335.376233522
186362.961166786,1502.6419884971,0.448083631229556,0.311916368770444,0.866164775244484,368.830160288067,146058.708193393
182288.516179056,1490.36626475076,0.451809327919209,0.308190672080791,0.808065710166561,363.868355495212,145852.419516703
218025.427624544,1523.81739775752,0.421021638370781,0.338978361629219,0.76570564207777,360.508600478398,152735.827255067
213648.253099532,1294.81880594589,0.422121179675624,0.337878820324376,0.798036599509811,369.026557038317,175296.311125596
195008.89235639,1491.44195150842,0.454080827523645,0.305919172476355,0.836307501414582,363.435789060833,159427.14436551
215661.127617397,1392.55552845741,0.448420624188367,0.311579375811633,0.706261671581655,368.85313897161,194018.531061974
203234.851292594,1290.06103029209,0.391345783199857,0.368654216800143,0.901032437734087,366.176662352466,155028.589315978
181929.084104162,1335.51170786157,0.469812281267807,0.290187718732193,0.920642800933214,366.732860374266,171136.973603285
211327.749984302,1403.47287348009,0.511563415805354,0.248436584194646,0.783880812883649,367.864911600863,158739.432214534
181919.559439203,1285.10498778945,0.407103718526097,0.352896281473903,0.787434583738165,366.639106852764,190941.311472269
175688.825621629,1459.73512075801,0.416972957856485,0.343027042143515,0.739841430198499,369.555354016363,174114.518902835
182403.155059143,1455.13792260981,0.407914078742375,0.352085921257625,0.730893657055335,362.168133177386,197508.067994177
198184.333335313,1537.57305574416,0.528663205903215,0.231336794096785,0.791124931679212,364.882041664685,192782.865485002
192803.202437266,1320.3987235913,0.463307626040767,0.296692373959233,0.759848324722465,365.497605023407,194088.227723362
224018.015249359,1517.98276510148,0.432374577782268,0.327625422217732,0.940861535676664,366.301068486263,184198.847712357
194933.311236848,1370.53155715499,0.493078718701104,0.266921281298896,0.842859254934744,367.11209366722,198011.232335155
181465.900113502,1498.31562650176,0.441513924588552,0.318486075411448,0.866437172606666,367.245013871281,186008.871306476
205248.143383782,1587.09689475634,0.495251034976426,0.264748965023574,0.866182490466496,368.128952207778,148710.74462283
192901.909202924,1612.86270942767,0.473699857557098,0.286300142442902,0.858518027491798,363.574752949682,156453.903823152
208842.475308324,1451.59113161219,0.490606925037636,0.269393074962364,0.828918257951416,363.965985238819,175008.335712657
194128.303736346,1600.6835562446,0.498250800118034,0.261749199881966,0.914755098518945,363.937785350628,195359.18076086
186691.723545684,1313.46825078711,0.502640820213969,0.257359179786031,0.788280207994748,365.687401100571,174142.215743627
206957.353546435,1631.13514269869,0.397543122391898,0.362456877608102,0.733834460138065,368.757524823436,178039.227463802
213941.03889916,1578.77239070073,0.520569358827528,0.239430641172472,0.882780087321046,369.327781352945,189037.527753607
181441.095960155,1354.82190861773,0.480308374663407,0.279691625336593,0.787517391432016,364.791794116612,160314.690803001
184038.223720765,1260.72156064911,0.434022663178321,0.325977336821679,0.733855739175053,365.1766596577,173136.212876713
207284.38954652,1386.61948276809,0.432300092459659,0.327699907540341,0.899787065111689,362.832388675551,195203.207746961
175997.880078117,1302.89137724763,0.503790864505938,0.256209135494062,0.809755151930358,366.598790657296,172116.221387306
197960.353943059,1435.02580093023,0.447188661867584,0.312811338132416,0.858544239356885,369.276195804232,159969.766164176
180783.200785934,1320.66657952269,0.414139845617421,0.345860154382579,0.717118533529737,366.66822488855,180960.383543721
219636.517060783,1267.41185713008,0.48895488976759,0.27104511023241,0.880408181084665,369.099051977708,172224.067125541
184473.552491881,1582.54271829784,0.530372699537666,0.229627300462334,0.912701995874315,364.837893488668,140450.358199741
203420.678223805,1346.31795183971,0.451131257751439,0.308868742248561,0.737664719068894,364.767495594896,199752.461527516
181509.077886412,1382.66734983948,0.409182715122429,0.350817284877571,0.750239481411025,361.459427028482,141469.900903533
203285.983972601,1332.44009796308,0.421434983747235,0.338565016252765,0.719848847521756,360.261102637566,149318.860627321
190805.966073813,1429.12641044535,0.45741962868245,0.30258037131755,0.797885269650174,362.187738359422,143973.016548764
194235.643780352,1340.83037758598,0.3964739967581,0.3635260032419,0.844167813280714,361.756293447201,141132.350755745
224356.599007808,1585.80708758408,0.519746247298321,0.240253752701679,0.735089191344488,363.783923852607,146707.334549011
200116.051786571,1312.41499262392,0.464627106008824,0.295372893991176,0.881409629433098,368.569660786704,183156.641591765
205179.578213003,1262.89754853313,0.400807610099932,0.359192389900068,0.76440027523239,366.741274142884,194420.236304068
195235.330217386,1268.73146460338,0.46697540554274,0.29302459445726,0.944111190751511,362.673908677203,187905.429370021
182382.603054049,1428.53153846202,0.426428860997939,0.333571139002061,0.890526066803436,368.607257729021,142626.966506859
217008.466987218,1590.75145859936,0.434187616581702,0.325812383418298,0.791112727669923,369.871485840477,152897.071541551
185663.95944811,1522.51151825026,0.438899175990218,0.321100824009782,0.803783691818236,366.782305062386,173870.323447356
185645.063546013,1390.62688518939,0.419177634975134,0.340822365024866,0.736246888135089,367.237209979811,150170.340357958
193313.24661155,1272.61442475018,0.387302307406212,0.372697692593788,0.826512400469619,365.625605864397,170730.422888396
179890.559674786,1546.12507765599,0.455478118408254,0.304521881591746,0.846972361140746,367.928037089946,148464.029842516
223399.884700373,1607.38997508658,0.517099276943684,0.242900723056316,0.732099846439739,363.575915033765,146150.663229719
224600.042770354,1355.67503717742,0.506245906615255,0.253754093384745,0.924385802994718,367.34001682302,157375.555553997
213165.322109768,1570.89418270038,0.477256175831895,0.282743824168106,0.778326385054485,364.970367737717,147098.899903242
192450.423034506,1632.98047826282,0.455953831304289,0.304046168695711,0.734759829167405,369.723269209503,175352.349377777
202713.152571511,1335.43733121403,0.522390886942975,0.237609113057025,0.757234521642286,362.951327326223,187679.894998152
175981.881583132,1391.12461751275,0.526040459698416,0.233959540301584,0.73191127792544,368.759015115763,194758.456958335
185235.616929708,1592.7427507449,0.39284644605136,0.36715355394864,0.914288849411031,365.040456747299,189351.635186392
