column1_condenser_duty,column1_reboiler_duty,column2_condenser_duty,column2_reboiler_duty,cooler_duty,top1_molarflow,top1_benzene_frac,top1_ethanol_frac,top1_pxylene_frac,top2_molarflow,top2_benzene_frac,top2_ethanol_frac,top2_pxylene_frac,bottom1_molarflow,bottom1_benzene_frac,bottom1_ethanol_frac,bottom1_pxylene_frac,bottom2_molarflow,bottom2_benzene_frac,bottom2_pxylene_frac,recycle_stream_molar_flow,recycle_stream_benzene_frac,recycle_stream_pxylene_mole_frac
1548.9741377851,-3131.0961794781,1714.0709532541,-2065.1107787311,880.109918401262,16.250703787511,0.21125707189297,0.7835155733635,0.0052273547435305,8.2082120914066,0.98887228275602,0.01112643683692,1.2804070568194e-06,73.341347471867,0.19551901762567,0.0012452478244474,0.80323573454988,65.13313538046,0.095539002452721,0.90446099754724,65.13313538046,0.095539002452721,0.90446099754724
894.80168864348,-2270.4695493937,1894.8596862575,-2473.5329121654,922.559161483668,13.077455093484,0.084986337528637,0.90143558480717,0.013578077664188,10.908713244505,0.90428359104851,0.095715308144667,1.1008068242171e-06,72.249747432962,0.17142823391511,0.014451688576933,0.81412007750796,61.341034188457,0.041099343207025,0.95890065679292,61.341034188457,0.041099343207025,0.95890065679292
822.02745644332,-2146.5764935333,2245.5504021424,-2846.6073926573,908.880912732037,11.631518225812,0.073999848901094,0.91214039484767,0.013859756251233,12.197635282888,0.93965074690875,0.060348343266005,9.0982524127028e-07,73.128085105084,0.18549431624091,0.010065996942608,0.80443968681648,60.930449822197,0.034520129863261,0.96547987013672,60.930449822197,0.034520129863261,0.96547987013672
1758.9349374473,-3629.349077035,1311.0854058791,-1632.9060878847,900.003530055105,22.631035381701,0.37718508226129,0.62140187154835,0.0014130461903639,7.9742664394485,0.99999783266581,2.48830009665e-17,2.164414907087e-06,75.458835312301,0.21766899372011,2.6317003362224e-18,0.78233100627989,67.484568872853,0.12522565822987,0.8747743420866,67.484568872853,0.12522565822987,0.8747743420866
2014.6281636472,-3941.7610453241,1118.455446202,-1411.0611764216,829.207107250052,25.412674789662,0.2928127622536,0.70382676176988,0.0033604759765233,6.9207108352748,0.99999659027096,1.1033778553412e-17,3.409752334091e-06,71.452057954567,0.17502996923937,1.0685754770253e-18,0.82497003076063,64.531347119292,0.086555829334602,0.91344417072328,64.531347119292,0.086555829334602,0.91344417072328
1736.9169933366,-3782.75792249,2122.1168681396,-2535.9217950328,974.35923530763,24.42753149654,0.24557271227527,0.74907506375797,0.0053522239667577,10.241947017283,0.99065202803872,0.009347115008887,8.569523935602e-07,78.148336371463,0.24690705929039,0.0012250120876956,0.75186792862192,67.906389354181,0.13473209848426,0.8652679015157,67.906389354181,0.13473209848426,0.8652679015157
839.86699160568,-2215.4488703939,2129.9854864767,-2746.6157206621,942.25700022848,11.840373694587,0.08277264801549,0.90392818028842,0.013299171696085,12.847940747616,0.94707239798375,0.052926512694945,1.0893213014884e-06,74.079315102437,0.1963131403447,0.0091793059660964,0.7945075536892,61.231374354821,0.038784249975917,0.96121575002406,61.231374354821,0.038784249975917,0.96121575002406
1938.849668116,-4010.7099772206,1323.2562147684,-1593.5745680641,1076.53499642627,23.067478273841,0.27635124919987,0.71999144807206,0.0036573027280746,6.38357206916,0.99999796577812,8.9540825772583e-18,2.0343496291758e-06,71.081817445158,0.1719016178642,8.0393456309847e-19,0.8280983821358,64.698245375998,0.090195959764213,0.90980404022409,64.698245375998,0.090195959764213,0.90980404022409
1158.8723509816,-2586.3615281948,1668.6380319424,-2096.6148448512,961.677319675289,12.482528698218,0.075319897646341,0.91378111796414,0.010898984389529,8.0818796651432,0.93259492961591,0.067403675954247,1.3944298420506e-06,68.813401947069,0.13752122626321,0.007916312558871,0.85456246117792,60.731522281926,0.031716369839765,0.96828363016021,60.731522281926,0.031716369839765,0.96828363016021
1811.1091374303,-3706.2226073177,2402.7492233322,-2900.2704861333,945.287996641995,21.737157753356,0.33378207302875,0.66402191101183,0.0021960159594193,12.758911921533,0.99999918692027,4.3561130609332e-17,8.1294264729661e-07,80.490898357378,0.26792836968898,6.9105285283467e-18,0.73207163031102,67.731986435845,0.13002562113703,0.86997437891453,67.731986435845,0.13002562113703,0.86997437891453
1852.8313395597,-3773.9195372093,1146.1381792676,-1419.9909727679,1088.99568457253,19.906871540083,0.33010175590381,0.66781439044064,0.0020838536555594,6.0267514084695,0.94955658388474,0.050441738631157,1.677484104699e-06,75.945491282714,0.21984872565394,0.0040028685627844,0.77614840578328,69.918739874244,0.15695045445692,0.84304954554022,69.918739874244,0.15695045445692,0.84304954554022
1015.3871304982,-2617.233252226,2125.8132863131,-2559.325263787,883.41192492622,16.866268602672,0.31047987700819,0.68580579326654,0.0037143297252671,10.462290125938,0.99999897530311,8.4440678350587e-17,1.0250859580522e-06,74.36301854307,0.20676830722661,1.1877871346882e-17,0.79323169277339,63.900728417132,0.07689483644677,0.92310516361387,63.900728417132,0.07689483644677,0.92310516361387
1583.9519583535,-3133.2304072581,950.00619215659,-1237.1493577253,798.599279229112,18.007518893047,0.25851959246872,0.73743154500749,0.0040488625237931,5.952620315989,0.93792676935685,0.062070438612709,2.7920304394167e-06,73.380301431072,0.19210267647086,0.0050351626653345,0.8028621608638,67.427681115082,0.12626016825988,0.87373983173674,67.427681115082,0.12626016825988,0.87373983173674
1096.4759363615,-2539.8656079691,1797.4189740201,-2191.3001741024,934.219774207807,12.437783024924,0.10677673631109,0.88333524518413,0.0098880185047788,8.4408530597943,0.9755476245155,0.024451063719202,1.3117652976777e-06,70.218032555741,0.15824186633507,0.0029392426489113,0.83881889101602,61.777179495946,0.046570244774919,0.95342975522506,61.777179495946,0.046570244774919,0.95342975522506
1638.2564958925,-3472.5766900908,1180.8777277811,-1505.9389149503,932.909563620768,21.990237159466,0.2827285171534,0.71340874737974,0.0038627354668658,6.476096468231,0.9010680183381,0.098930521060037,1.4606018611767e-06,75.866543734872,0.21661499532577,0.0084448765790547,0.77494012809517,69.390447266641,0.15273611891549,0.84726388108043,69.390447266641,0.15273611891549,0.84726388108043
879.98892758055,-2389.6316069881,1236.1569653142,-1568.9860460105,871.840211610646,14.757737765783,0.15274985045047,0.83617490419361,0.011075245355915,7.5945532512295,0.98754885794955,0.012448343795477,2.7982543594585e-06,71.56152192335,0.1772189331711,0.0013210955734753,0.82145997125543,63.966968672121,0.081011564078089,0.91898843592191,63.966968672121,0.081011564078089,0.91898843592191
1429.2809128946,-3365.4458506549,513.1972433123,-626.90686240029,860.355395350328,25.640742855374,0.48233513422343,0.51744621448715,0.00021865128941935,2.6391294149195,0.99999441950212,2.8537985003153e-17,5.5795333980049e-06,70.435683696029,0.16215098985988,1.0696129214049e-18,0.83784901014012,67.796554281109,0.12953609880571,0.87046390124977,67.796554281109,0.12953609880571,0.87046390124977
2388.7710395505,-4502.6377437452,1149.0181431822,-1443.5864148865,953.426218643996,27.663263441622,0.44372548980717,0.55581753872322,0.00045697146961586,7.112088163675,0.99999705829816,6.3243732039982e-18,2.9409441117985e-06,73.083751545801,0.1923834166426,6.1528009940669e-19,0.8076165833574,65.971663382126,0.10531846943739,0.89468153065084,65.971663382126,0.10531846943739,0.89468153065084
1310.8531115771,-3144.244105974,1117.5432515374,-1382.8203372233,972.452423478308,20.811694853469,0.46419758816421,0.5354538400365,0.00034857179929715,6.1974262326749,0.99999682020462,1.3300360299322e-17,3.1803288118323e-06,70.579354925473,0.16255931228425,1.1681492349272e-18,0.83744068771575,64.381928692798,0.081947294477554,0.91805270495155,64.381928692798,0.081947294477554,0.91805270495155
1318.5092855344,-2810.7455804351,1973.9357658845,-2482.9910841329,876.981413407855,14.082256398465,0.19697806060559,0.7972153026144,0.0058066367800192,12.487945437366,0.99999859919968,7.4364285960289e-17,1.4009015399525e-06,76.424443076512,0.22970360754993,1.2152354477131e-17,0.77029639245007,63.936497639146,0.079251171470755,0.92074882859994,63.936497639146,0.079251171470755,0.92074882859994
800.65441425292,-2104.9658287034,2937.8176641847,-3546.9451119659,863.092730113833,11.17595595967,0.10530466895742,0.88276707013776,0.01192826090482,13.666307923431,0.97288613950447,0.027113276045263,5.8445027236583e-07,75.528102027577,0.2161902668421,0.004905967041419,0.77890376611648,61.861794104146,0.049023456536158,0.95097654346383,61.861794104146,0.049023456536158,0.95097654346383
2195.8981196082,-4297.497566915,874.32404807322,-1049.2468015247,1076.78581248342,24.780478770571,0.50358253248706,0.49632498182304,9.2485689898798e-05,4.0772108019148,0.99999660997159,4.8994556469214e-18,3.3900517442099e-06,70.192582872329,0.15741086158352,2.8403289708385e-19,0.84258913841648,66.115372070414,0.10545018153755,0.89454981841336,66.115372070414,0.10545018153755,0.89454981841336
2133.2881602515,-4213.1538235875,1604.5624290114,-1914.5598078026,1034.57945363938,24.304199886312,0.34813686899284,0.65005679393157,0.0018063370805197,7.6702698690868,0.99999868336965,1.3133665792241e-17,1.3165396195547e-06,75.053434273754,0.21542121460918,1.3426974902403e-18,0.78457878538923,67.383164404547,0.12611224599131,0.87388775401037,67.383164404547,0.12611224599131,0.87388775401037
1991.1269692438,-3866.8140671052,943.81613717407,-1150.5669266762,888.576859509109,23.447101900418,0.46026396253633,0.53940955405245,0.00032648341122314,5.0019077380121,0.9999970997784,1.2963898386864e-17,2.9003824204006e-06,72.836877039616,0.18952113691695,8.9063206898471e-19,0.81047886308305,67.834969301604,0.12975954094963,0.87024045904756,67.834969301604,0.12975954094963,0.87024045904756
1468.8746398092,-2984.6092423757,912.11575137561,-1099.277520988,813.110843510539,16.257916815337,0.31452897108479,0.68298208735267,0.0024889415625464,4.3345144744732,0.98040654419499,0.019591194837295,2.2609677166675e-06,73.829788848188,0.20054297190856,0.0011501904466643,0.79830683764478,69.495274373715,0.15190182367721,0.84809817631965,69.495274373715,0.15190182367721,0.84809817631965
2148.5913023716,-3999.4504517632,932.59484259793,-1155.4810561861,845.040451912191,24.218597209469,0.50806705007476,0.4918548847235,7.8065201742893e-05,5.3129284563156,0.99999642319841,7.2986413734534e-18,3.5771421822258e-06,71.836033540824,0.17685765741983,5.4020152538075e-19,0.82314234258017,66.523105084508,0.11111692912257,0.88888307091403,66.523105084508,0.11111692912257,0.88888307091403
1390.9722635173,-3326.720299133,1491.8362524577,-1859.7040563774,1104.0703697142,19.728129090625,0.30331770875314,0.69327308699943,0.0034092042474275,8.6064074536093,0.99999780539977,1.3048867893584e-17,2.1945393063433e-06,71.350678851968,0.17427514047454,1.573695292385e-18,0.82572485952546,62.744271398359,0.061013713741103,0.93898628623401,62.744271398359,0.061013713741103,0.93898628623401
1361.5093146225,-3152.728727248,2003.6296259023,-2440.7143338168,903.205396529585,20.770569102596,0.19169810850656,0.80010145444335,0.0082004370500925,10.014766687899,0.99999871364852,1.8679892581114e-17,1.2867732874087e-06,70.70521222518,0.16724388022533,2.6470863495255e-18,0.83275611977467,60.690445537281,0.029827763300125,0.97017223648715,60.690445537281,0.029827763300125,0.97017223648715
1745.9724929476,-3401.1282579709,977.22820927297,-1199.1898714495,884.474307452297,18.155905550415,0.28859527342593,0.70844071038155,0.002964016192521,4.7809988576644,0.95714688400365,0.042850918287316,2.1977090376062e-06,72.959131733581,0.1886348347733,0.0028080130163906,0.80855715221031,68.178132875916,0.13474284515019,0.86525715484701,68.178132875916,0.13474284515019,0.86525715484701
1377.9934934748,-3326.193931386,1361.590849377,-1635.6324119857,1031.1677405416,21.508741743299,0.39897511045878,0.59980420177868,0.0012206877625477,6.787914948196,0.99999835311344,3.8410243238014e-17,1.6470606607723e-06,74.965550639086,0.21374455333148,3.4821587582691e-18,0.78625544666852,68.17763569089,0.13546340086328,0.86453659915034,68.17763569089,0.13546340086328,0.86453659915034
1725.5469275836,-3395.6094789391,1624.6549115217,-1958.7205540948,841.355119544994,19.061327653116,0.30551987781495,0.69178675583684,0.0026933663482055,8.2292118234727,0.99999860189795,2.8946240785882e-17,1.3984198148299e-06,74.92196813456,0.21351972231003,3.1801456766134e-18,0.78648027768997,66.692756311087,0.11647618043464,0.88352381949828,66.692756311087,0.11647618043464,0.88352381949828
1233.2691648635,-3058.1978890479,3058.3054095448,-3658.9874314593,1001.89182734561,19.270307945138,0.16501880321288,0.82524299198006,0.009738204807061,14.217633963942,0.99999938847338,4.6040460643974e-17,6.1232544014025e-07,74.771342776762,0.21356967674641,8.7620607126077e-18,0.78643032325359,60.55370881282,0.028920874788167,0.97107912470441,60.55370881282,0.028920874788167,0.97107912470441
987.84403985339,-2535.9475979332,1416.6554863418,-1774.9556904476,973.355943349438,13.123246911845,0.21181936076012,0.78176836227882,0.0064122769610501,8.7404813697337,0.99999785510759,1.0408949954479e-16,2.1448924105811e-06,74.236337207904,0.20739769718325,1.2255370021772e-17,0.79260230281675,65.49585583817,0.1016244871789,0.8983755128211,65.49585583817,0.1016244871789,0.8983755128211
1066.1510177744,-2712.2563390699,3383.0672300498,-4067.0605955913,923.255371041812,17.136036571816,0.030984097426294,0.95070539972976,0.018310502843942,15.686338752204,0.98873956037114,0.011259926825578,5.1280328356969e-07,75.129558526916,0.21903010573931,0.0023509658511814,0.77861892840951,59.443219774712,0.015913193635804,0.98408680636419,59.443219774712,0.015913193635804,0.98408680636419
2385.0177751903,-4554.0832426691,581.79080812809,-701.56771975652,869.477009013362,30.391549011119,0.38721179880895,0.61156726049298,0.0012209406980669,2.7719826141121,0.9999951659996,1.0572551356727e-17,4.8339462361123e-06,69.99320515151,0.15793915087394,4.1891448676743e-19,0.84206084912606,67.221222537398,0.12321552396522,0.87678447547936,67.221222537398,0.12321552396522,0.87678447547936
1057.0366973626,-2508.1678422703,1710.8877023167,-2218.1957198096,915.601811163349,14.276246936862,0.138673520413,0.85148256634289,0.0098439132441026,9.9575711625887,0.91758190985873,0.08241680877206,1.2813693317194e-06,73.086679521424,0.18316379839763,0.011228738858028,0.80560746274434,63.129108358835,0.067321506337953,0.9326784936619,63.129108358835,0.067321506337953,0.9326784936619
1349.5755188597,-2937.5518824622,1882.2722392047,-2315.5082045738,904.073459090431,16.052099696948,0.25384014797455,0.74179063359381,0.0043692184316347,10.272837204549,0.99999859090958,2.84634883885e-17,1.4086346596436e-06,73.105501016435,0.19256357076318,3.9982614723442e-18,0.80743642923682,62.832663811886,0.060551842893845,0.93944815728876,62.832663811886,0.060551842893845,0.93944815728876
1558.7229099353,-3333.1729155183,1564.6022391937,-1966.7249276252,840.172136900245,21.566011518501,0.21216350424128,0.78122148228348,0.0066150134752453,9.4197623909444,0.97883254813618,0.021165849273153,1.602590662986e-06,75.809342256121,0.22158306554819,0.0026299828626879,0.77578695158912,66.389579865176,0.11413984612836,0.8858601538715,66.389579865176,0.11413984612836,0.8858601538715
1418.9486993985,-3187.7340024407,457.31519590871,-566.88275636194,1002.33408398675,17.654186686546,0.31536026003007,0.68192209267302,0.0027176472969108,2.5319123699755,0.99999313619344,1.4129643373947e-10,6.8636652664609e-06,70.06739929111,0.15962880179719,5.1058017660456e-12,0.84037119820281,67.535486921492,0.12812345622865,0.87187654377135,67.535486921492,0.12812345622865,0.87187654377135
1409.9474996343,-3328.6955738894,1633.4486123428,-1965.3944767907,1003.16887472027,21.281616326812,0.3735177233523,0.62478985393082,0.0016924227168743,8.3412522181406,0.99999869524401,5.0133724669691e-17,1.3040050384786e-06,76.724096854461,0.23163617996725,5.4599217553392e-18,0.76836382003275,68.38284463632,0.13791230010992,0.86208769994063,68.38284463632,0.13791230010992,0.86208769994063
1358.4409281301,-3219.0972170627,1687.3801370567,-2027.5852547323,892.865780123636,22.479350082906,0.39223111011741,0.60634694640214,0.0014219434804506,8.6199214029486,0.99999877968847,7.7754416424488e-17,1.220341525154e-06,77.580443591996,0.24031197314978,8.6512791791996e-18,0.75968802685022,68.960522189047,0.14535270690137,0.854647293065,68.960522189047,0.14535270690137,0.854647293065
1962.2775541893,-3896.1978803869,1615.7797218456,-1937.6197544356,912.091961639885,23.423055812616,0.31011206991401,0.6871411014023,0.0027468286836854,8.0585538024005,0.99999869607826,9.1738389558091e-18,1.3039217414218e-06,76.213457336735,0.22744462295078,9.6997827349794e-19,0.77255537704922,68.154903534334,0.13609875873977,0.86390124126023,68.154903534334,0.13609875873977,0.86390124126023
1374.0474817823,-3227.7106152602,1368.5923584393,-1703.4588837572,965.538962769386,20.26956715501,0.25538111428952,0.73940624299279,0.0052126427176844,8.2316473384953,0.99148675643253,0.0085114089677413,1.8345997273295e-06,76.676414184159,0.23200697182594,0.00091374795930772,0.76707928021475,68.444766845664,0.1406666103094,0.85933338969043,68.444766845664,0.1406666103094,0.85933338969043
2193.9677955141,-4259.1827560312,1492.4384962219,-1836.3850944774,960.934112590264,26.423966963581,0.46788614427917,0.53183997986862,0.00027387585221257,8.4379027867905,0.99999822441857,8.6080742777451e-18,1.7761833587388e-06,74.759475302871,0.21077926081982,9.7168372063752e-19,0.78922073918018,66.321572516081,0.11036920377826,0.88963079616905,66.321572516081,0.11036920377826,0.88963079616905
1573.7416566169,-3487.0468531065,1562.9430983795,-1896.7713801239,997.828462574991,21.413676771636,0.24004074820948,0.75455200940197,0.0054072423885499,7.5606929690869,0.96697789039834,0.033020869118555,1.2404831030124e-06,74.899247776608,0.21190600504113,0.0033332865203326,0.78476070843854,67.338554807522,0.12712743040297,0.87287256959675,67.338554807522,0.12712743040297,0.87287256959675
1582.5999866975,-3692.569340287,1336.5896619336,-1586.7426245577,1050.26055122854,24.617028274709,0.36903036718116,0.62913556049808,0.0018340723207607,6.2578641085013,0.99999849627671,3.6976692013011e-17,1.5030832502647e-06,75.742193982665,0.22190068324355,3.0624506515619e-18,0.77809931675645,69.484329874164,0.15182401432293,0.84817598567836,69.484329874164,0.15182401432293,0.84817598567836
1425.8932792031,-3334.7581431752,1395.2271752843,-1744.0097272269,945.104176763459,22.531865891296,0.30188215116613,0.69430489839571,0.0038129504381511,8.2549737177782,0.999997623701,2.0323107627426e-17,2.3758277765459e-06,72.017445553376,0.18120196964423,2.3291911056668e-18,0.81879803035577,63.762471835598,0.075197035860196,0.92480296417885,63.762471835598,0.075197035860196,0.92480296417885
960.63911355099,-2689.8178033599,1334.600482394,-1667.5037002948,1123.76867664681,14.772008606073,0.36443824783863,0.63361115406096,0.0019505981004094,7.6587542221099,0.999997211699,1.688684270894e-17,2.7881572664302e-06,70.003804040848,0.15729852930073,1.8478063349658e-18,0.84270147069927,62.345049818738,0.053777526288879,0.94622247400695,62.345049818738,0.053777526288879,0.94622247400695
1898.6575877111,-3948.5171608165,1692.5680462912,-2031.3000426367,977.152160950701,24.611694853551,0.29848815988784,0.69823986988819,0.0032719702239702,8.4458974598116,0.99999874515349,2.3878206968985e-17,1.2550913184578e-06,75.94262763184,0.22500351677088,2.6561385378568e-18,0.77499648322912,67.496730172028,0.12802800085191,0.87197199910964,67.496730172028,0.12802800085191,0.87197199910964
1508.2448443493,-3488.8879553722,1876.453067244,-2291.5816247394,1024.26102673474,21.861861000568,0.32583919805263,0.67136193912524,0.0027988628221291,10.65976017194,0.99999884626359,3.6399078490496e-17,1.1537364117093e-06,79.536954542708,0.260503320466,4.8783173072632e-18,0.739496679534,68.877194370768,0.14605549742038,0.85394450257962,68.877194370768,0.14605549742038,0.85394450257962
1301.2082035923,-3113.3007856811,1959.342759203,-2443.4774381525,947.883979721843,20.993091486563,0.16346251474212,0.82644836238655,0.010089122871335,10.201701001175,0.93932657429233,0.06067246726519,9.5844172990936e-07,74.635088340831,0.20661800130273,0.0082931819826817,0.78508881671458,64.433387339655,0.090608676146786,0.9093913238532,64.433387339655,0.090608676146786,0.9093913238532
1844.72814164,-4005.4579062213,1169.1574989113,-1460.3577913582,998.088080787764,27.627685848692,0.42486650270343,0.57436712350131,0.00076637379526224,7.0165462322726,0.9999972034039,1.1266406689136e-17,2.797651651441e-06,72.966368549946,0.1903459088949,1.0836276773059e-18,0.8096540911051,65.949822317673,0.10420533255354,0.89579466736727,65.949822317673,0.10420533255354,0.89579466736727
883.28228578362,-2223.9673017775,2316.9157820446,-2857.4580043601,906.457202337706,11.368796612296,0.16743069622213,0.82445139849919,0.0081179052786811,11.657343103119,0.95012549825978,0.04987372113326,7.8060697507415e-07,75.439893707896,0.2123076506498,0.0077067324794724,0.77998561687072,63.782550604777,0.077458922970563,0.92254107702938,63.782550604777,0.077458922970563,0.92254107702938
2354.3051358248,-4440.9356634617,1630.0279779019,-1966.7349250717,993.469307644266,25.983164758648,0.35887649822072,0.63955820550129,0.0015652962779901,7.8123553361537,0.99999836735084,3.9540369437985e-18,1.6324150368528e-06,70.576523380788,0.16417305692032,4.3765323540502e-19,0.83582694307968,62.764168044634,0.060136557690644,0.93986344264188,62.764168044634,0.060136557690644,0.93986344264188
