feed_molarflow,feed_ethanol,feed_benzene,makeup_molarflow,column1_refluxratio,column1_reboiler_temp,column2_refluxratio,column2_reboiler_temp,cooler_outlettemp,column1_condenser_duty,column1_reboiler_duty,column2_condenser_duty,column2_reboiler_duty,cooler_duty,top1_molarflow,top1_benzene_frac,top1_ethanol_frac,top1_pxylene_frac,top2_molarflow,top2_benzene_frac,top2_ethanol_frac,top2_pxylene_frac,bottom1_molarflow,bottom1_benzene_frac,bottom1_ethanol_frac,bottom1_pxylene_frac,bottom2_molarflow,bottom2_benzene_frac,bottom2_ethanol_frac,bottom2_pxylene_frac,recycle_stream_molar_flow,recycle_stream_benzene_frac,recycle_stream_ethanol_frac,recycle_stream_pxylene_mole_frac,solved,dwsim_time
25.943664197325347,0.43661260403779734,0.5633873959622027,0.07640475229618232,1.51191,390.706,6.19533,405.593,322.09380361091337,808.46895377675,-2469.6125747698,2343.4319039486,-2859.2078243404,1074.3233824992553,13.791514700462999,0.1683233789101,0.82132608560359,0.010350535486309,12.298436661886,0.99999902510876,1.0828186852535e-16,9.7432710131363e-07,74.25804210073001,0.2077188442547,1.7939791779003e-17,0.7922811557453,61.959605438843994,0.050458197517782,0.0,0.94954180281381,61.95960543884399,0.050458197517782,0.0,0.94954180281381,True,4.670297861099243
29.818334966762897,0.4178521353466369,0.5821478646533631,0.08171766127808579,1.85649,392.583,5.34022,408.755,319.43130872645384,1276.0788909705,-3136.2574955447,1974.4404083661,-2494.3119027614002,1130.0414895958631,17.859572603825,0.29883805318483,0.6976457508101,0.0035161960050692,12.021138696911999,0.99999842411843,1.442489407802e-17,1.575949564226e-06,72.388913231749,0.18501353256248,2.3950476013038e-18,0.81498646743752,60.367774534837,0.022724190420422,0.0,0.9772758095288,60.367774534837,0.022724190420422,0.0,0.9772758095288,True,4.370544910430908
26.69775220725751,0.44502700995777034,0.5549729900422297,0.07063163156768075,1.78852,386.252,6.78787,406.045,326.7337066167395,889.1832626118501,-2409.8028903212,2953.4499145042,-3590.1686394575,1020.416086365913,12.800444436220001,0.096885618960136,0.89040758973933,0.012706791300531,14.064445486381,0.96561428015746,0.034385142287092,5.775554481166e-07,75.68301915545,0.21721356357679,0.0063899136772773,0.77639652274594,61.618573669069995,0.046391026579306,1.312946922992e-14,0.95360897342068,61.618573669069995,0.046391026579306,1.312946922992e-14,0.95360897342068,True,4.2034478187561035
32.70002831867096,0.423826802400068,0.576173197599932,0.05413784354137118,2.14541,388.966,6.78398,400.385,321.7549391712597,1780.0579088388,-3753.0322612828004,2298.9970535268003,-2744.1063739431997,1047.7036577041981,21.715965591416,0.36012961792619,0.63820088415441,0.0016694979193981,11.018339236502001,0.99999915145605,1.8680388842431e-17,8.4871167901115e-07,76.49465074920201,0.22965216444168,2.6908981410626e-18,0.77034783555832,65.47631151270001,0.10001834376221,2.8912180020917e-23,0.89998165621728,65.47631151270001,0.10001834376221,2.8912180020917e-23,0.89998165621728,True,4.423651218414307
24.790628205460067,0.5472256535863693,0.45277434641363073,0.05949414516935795,2.38215,388.009,6.44967,401.621,336.3571120230366,1501.7799363524,-3028.3316638394,1728.3335704796,-2145.7318536575,870.8135122073336,16.269332243274,0.19189183900717,0.80205660795231,0.0060515530405182,8.623510815812601,0.94002997628163,0.059968880532311,1.1431855777848e-06,73.11140397782701,0.18830817590233,0.0070733464512227,0.80461847764645,64.487893162015,0.087785724970514,1.5078548406942e-13,0.9122142750294,64.487893162015,0.087785724970514,1.5078548406942e-13,0.9122142750294,True,4.119741678237915
24.610901387047875,0.43968770748457287,0.5603122925154271,0.08221742206105717,2.21664,385.167,5.4898,395.008,333.22749493278036,1318.4119075527,-2839.8472505100003,1555.3052629911,-1944.0205642808,867.7173973077788,15.483426375874,0.31868430831783,0.67880243803922,0.0025132536429557,9.1583353263578,0.96604891629957,0.033949754653472,1.3290469599479e-06,79.090792478536,0.25072951592226,0.0039312191427533,0.74533926493498,69.932457152177,0.1570514842774,6.1598274341163e-13,0.84294851572199,69.932457152177,0.1570514842774,6.1598274341163e-13,0.84294851572199,True,4.490600347518921
25.542712429928727,0.5422604867265379,0.457739513273462,0.09864906860429565,1.77238,390.225,5.59841,403.189,320.96253948837744,1109.7345822213001,-2861.698847193,1654.9485934529,-2080.9059344746997,1071.7269537617708,16.136200039795998,0.14431458171343,0.84549693742157,0.010188480864992,9.5760876063626,0.97830935498628,0.021689020365868,1.6246478500423e-06,72.970445981652,0.19154483640865,0.0028463024492898,0.80560886114206,63.394358375290004,0.07269946674855,4.3620839088687e-14,0.92730053325141,63.39435837528999,0.07269946674855,4.3620839088687e-14,0.92730053325141,True,4.097747564315796
24.145469794253202,0.523178276430939,0.47682172356906105,0.0932981347924039,1.60914,391.865,6.94885,395.231,328.46838299047437,1271.1792587017,-3095.5920014507,720.7529850545001,-860.2110358435001,931.6273754708599,20.791322956646997,0.39098751394051,0.60757967623999,0.0014328098195056,3.3723389151989998,0.99999703238353,7.1112643276686e-17,2.9676164675621e-06,73.046482208558,0.1935855932168,3.2830331096192e-18,0.80641440678319,69.674143293358,0.15455400202072,3.8652734375e-16,0.84544599797928,69.674143293358,0.15455400202072,3.8652734375e-16,0.84544599797928,True,4.473654270172119
22.005301487677208,0.4484572959165074,0.5515427040834926,0.10317066204619349,2.15479,385.768,5.73136,401.327,324.7822465561195,970.37125538987,-2425.4447646781996,1861.5511950604,-2357.1989076005,1016.3735489302065,11.625917027035001,0.20005651752724,0.79364296281801,0.0063005196547473,10.449663030764999,0.93859876009429,0.061400139343409,1.1005622974934e-06,75.292904804871,0.20834932555266,0.0085215302537899,0.78312914419355,64.84324177410599,0.090667662659403,1.5095478280505e-13,0.90933233734045,64.84324177410599,0.090667662659403,1.5095478280505e-13,0.90933233734045,True,3.100853681564331
33.55275733985255,0.4262289543743618,0.5737710456256382,0.10755196840783521,2.33228,386.63,6.37488,396.537,324.6527074210567,1997.0124011997,-3959.9156834658997,2189.2026501433998,-2624.8894253067997,990.0704414128217,22.410447209254,0.3602931388827,0.63814686711992,0.0015599939973833,11.16544864119,0.99999912614672,2.7721551951056e-17,8.7495606234141e-07,79.76164125612,0.26053049262218,3.8880729179981e-18,0.73946950737782,68.59619261492999,0.14016668291684,1.1610923132968e-23,0.85983331692875,68.59619261492999,0.14016668291684,1.1610923132968e-23,0.85983331692875,True,3.752842426300049
27.510606302835757,0.40900932549437663,0.5909906745056234,0.05010322245130857,1.92347,392.722,5.83047,402.003,324.3175663941264,1426.6468581569,-3271.7868195262004,1404.2671894012,-1733.3901105403,1026.735235475637,19.690119700371998,0.42784860703193,0.57145891945244,0.00069247351562523,7.8307920339663,0.99999785419093,1.4241594602238e-17,2.1454925406098e-06,72.227896717956,0.18336989681821,1.544285109078e-18,0.81663010318179,64.39710468399,0.084066617040075,2.3089435470884e-23,0.91593338323487,64.39710468399,0.084066617040075,2.3089435470884e-23,0.91593338323487,True,4.736127138137817
22.307829339372624,0.44875416202760965,0.5512458379723904,0.06637955651426035,2.27269,389.889,5.96107,398.101,315.73977775947225,1245.5167098630002,-2973.0091180575,1488.3041735616998,-1816.0303959651,1110.5142268965828,14.23088760526,0.2934694127814,0.70345093992372,0.0030796472948737,8.1176065733552,0.99999835611645,4.7851143252235e-17,1.6438835515515e-06,75.334488205116,0.21790812801462,5.1561570633321e-18,0.78209187198538,67.216881631761,0.12345714155891,2.5668493299054e-24,0.87654285844109,67.216881631761,0.12345714155891,2.5668493299054e-24,0.87654285844109,True,4.427393436431885
33.483174065797584,0.504624144507904,0.4953758554920959,0.06838763333306656,1.64223,389.65,5.63963,408.248,329.00226824474436,1197.0651162636,-3017.1476501841,2600.7068011195997,-3231.7014972658,1006.8136627141129,18.765001633055,0.085205105965799,0.90042188105107,0.014373012983129,14.993496028900001,0.99999907520832,6.6323053540061e-17,9.2210558881875e-07,75.24719736223099,0.22092513328927,1.3239679554328e-17,0.77907486671073,60.253701333331,0.027060826115198,0.0,0.97293917380245,60.25370133333101,0.027060826115198,0.0,0.97293917380245,True,3.4882726669311523
25.83578684015928,0.40239396399601235,0.5976060360039877,0.06514442190927633,2.03828,392.16,6.4544,402.39,335.7714200745425,1328.6392526311,-2933.9200887128,1725.2564897042,-2089.191591589,886.561708210043,17.160922160202,0.39303825870323,0.60580454724501,0.0011571940517518,8.690781307814198,0.99999856457226,2.5237274615183e-17,1.4349702107334e-06,72.846527497044,0.19004693094331,3.0105375903353e-18,0.80995306905669,64.15574618923,0.080327803060865,0.0,0.91967219710949,64.15574618923,0.080327803060865,0.0,0.91967219710949,True,3.2320430278778076
33.24780672510441,0.5910591586250888,0.4089408413749112,0.07247153242281576,2.31343,388.45,5.66898,398.254,338.9832636884945,2303.1021092512997,-4218.9817526904,1335.4727823594,-1675.7842658138,811.354131092313,25.755677662992,0.24324859437913,0.75230825559756,0.0044431500233076,7.6124038329046,0.9638451601968,0.036153064831145,1.7749720593244e-06,74.542167024385,0.20783808738555,0.0036920274833599,0.78846988513109,66.92976319148,0.12185196007315,4.6882943016286e-13,0.87814803992638,66.92976319148,0.12185196007315,4.6882943016286e-13,0.87814803992638,True,3.874493360519409
31.736861829601267,0.4306004965508259,0.5693995034491741,0.08907567189136897,2.23576,386.713,6.36079,399.294,326.9844609216108,1600.7633165002,-3392.7741337683,2595.9373235174,-3119.8070113865,974.8344187396713,18.542016973552002,0.25887716708805,0.73702383523241,0.0040989976795426,13.269226083597,0.99999926581657,5.6187517166126e-17,7.3418343071979e-07,79.521898958213,0.25940393446424,9.3756358560069e-18,0.74059606553576,66.252672874616,0.11107592803394,1.9070043945312e-18,0.88892407196607,66.252672874616,0.11107592803394,1.9070043945312e-18,0.88892407196607,True,4.257830858230591
20.77243493912246,0.4733289143023518,0.5266710856976482,0.054987959117006414,1.55487,388.429,6.79839,409.291,324.999463463453,586.09752406807,-1968.6648370824,2377.4565262993,-2949.0257261176002,1063.4769899420617,9.6994196915811,0.038601897740811,0.94315659333495,0.018241508924234,11.252214673112,0.93920030548508,0.060798915003628,7.7951129638517e-07,71.062480712171,0.16401968202648,0.0096270554680545,0.82635326250546,59.810266039058,0.018183534434408,8.2290319129493e-15,0.98181646556558,59.810266039058,0.018183534434408,8.2290319129493e-15,0.98181646556558,True,4.207644939422607
26.86198250381247,0.4376119375838301,0.5623880624161699,0.09167409295016493,2.32642,386.439,6.69049,402.982,326.9385214333624,1248.0059567573999,-2814.3374691197,2713.5221534294,-3286.192729911,999.3702312762125,13.832851894863,0.16841063845924,0.82452062981649,0.007068731724379,13.12741329271,0.9733640605969,0.02663528897298,6.5043012093471e-07,76.783580770074,0.22831164756984,0.0045537397841273,0.76713461264601,63.656167477362,0.074664148228711,2.3183411769276e-14,0.92533585177127,63.65616747736198,0.074664148228711,2.3183411769276e-14,0.92533585177127,True,4.064301490783691
33.37887857502026,0.4205215201546376,0.5794784798453624,0.0980621235580029,2.41613,394.498,5.05344,409.59,338.29388857014345,2101.0925536687,-3946.3167702636997,1639.5556538936,-2105.158788527,913.3008614957727,22.855073154552,0.38470869308223,0.61415409456388,0.0011372123538837,10.548675312294,0.99999755910223,3.6830897683475e-18,2.4403303019444e-06,70.56832250077399,0.16280900093744,5.5009100968774e-19,0.83719099906256,60.01964718848,0.015670010726325,2.00507e-25,0.98432998927884,60.01964718848,0.015670010726325,2.00507e-25,0.98432998927884,True,4.540254831314087
29.864866195302803,0.5733333349974676,0.42666666500253236,0.11192272709214837,2.28904,387,6.72928,405.032,335.6990784188933,1681.9070860962,-3347.2730114181,2324.0057726675,-2862.8303617838997,904.645287388896,18.924026117155,0.11976719414475,0.87102964056717,0.0092031652880856,11.118671117404,0.94251613511148,0.057483098596589,7.6629173990052e-07,73.395684714645,0.18992079272112,0.0087080823698646,0.80137112490902,62.277013597242,0.055555645563228,3.6769823665611e-14,0.94444435443677,62.27701359724199,0.055555645563228,3.6769823665611e-14,0.94444435443677,True,4.378832578659058
28.251445873232434,0.4188523140715066,0.5811476859284934,0.07027608939984577,1.5203,388.607,6.19021,396.455,332.3763900666668,1147.1903799598,-2889.296043691,1589.8119932843,-1921.1853814542,887.5582500333956,19.918204968329,0.40467875971343,0.59408884980771,0.0012323904788586,8.350289973783301,0.99999863093433,1.131975230567e-16,1.3685320862098e-06,76.932267813015,0.2342882940495,1.2298950808871e-17,0.7657117059505,68.58197783923201,0.14105821318287,3.0680170341985e-23,0.85894178684725,68.58197783923201,0.14105821318287,3.0680170341985e-23,0.85894178684725,True,4.562992572784424
30.66213548114115,0.4841109649275077,0.5158890350724923,0.06598788966101421,1.95941,394.306,5.02075,400.556,326.5517000045658,1884.6215131397,-3946.3295480446,806.83301318082,-1029.0797692927,989.8242083873555,25.453632244808002,0.41599689599018,0.58317319319099,0.00082991081882541,5.2247694668343,0.99999437973412,8.466809016669e-18,5.620971628516e-06,70.646446012076,0.16499321271104,6.2808428876281e-19,0.83500678728896,65.42167654524201,0.098307538647192,1.9803072733987e-22,0.90169246169941,65.42167654524201,0.098307538647192,1.9803072733987e-22,0.90169246169941,True,4.397723436355591
27.89979476132187,0.42025869415055217,0.5797413058494478,0.11594843999205937,1.65048,391.419,5.81459,407.837,334.0884301996771,971.43357803451,-2555.6643890329,2287.8172802241,-2833.224574534,948.8634876639724,15.212786922262,0.22228764311679,0.77074183536375,0.0069705215194592,12.792751204747,0.99999888566996,6.7344695511813e-17,1.1143524813018e-06,73.65272143797499,0.19898041657007,1.1695889514181e-17,0.80101958342993,60.859970233228,0.030606525713455,3.3644912028403e-23,0.96939347436135,60.859970233228,0.030606525713455,3.3644912028403e-23,0.96939347436135,True,3.5646438598632812
33.641809618143384,0.486008153576744,0.513991846423256,0.06155772562631145,2.05679,387.387,6.405,409.53,325.3022886313177,1359.3609679008,-3133.1922098169002,3333.0090798663,-4063.1908409908,1059.8866822813743,17.006184651535,0.035291314118631,0.95011968750112,0.014588998380249,16.886804405579,0.98861286270095,0.011386578784997,5.5851404981014e-07,76.47537880672701,0.2309011823763,0.0025143115574095,0.76658450606629,59.588574401148,0.016173290829053,1.1419468921431e-15,0.98382670917095,59.588574401148,0.016173290829053,1.1419468921431e-15,0.98382670917095,True,4.444721460342407
29.594598791729364,0.4950224062877331,0.5049775937122669,0.0859257915294705,1.89589,388.833,5.59848,399.515,326.9003420976305,1406.8706824477001,-3227.3126089682,1811.8278674915,-2234.9135169376,975.9585660719746,19.186473291309998,0.23065506927546,0.76355822586944,0.0057867048551043,10.522232930607,0.99999863507918,5.7455417244485e-17,1.3649208163988e-06,76.518025607081,0.23136521394097,7.9008512910632e-18,0.76863478605903,65.995792676474,0.10881588818147,3.6968139648438e-18,0.89118411181853,65.995792676474,0.10881588818147,3.6968139648438e-18,0.89118411181853,True,3.668884515762329
25.151346232402563,0.5100259811235585,0.48997401887644154,0.09465616754487664,1.85966,387.182,6.04162,409.76,333.4633584566875,917.10294256108,-2338.8395899415004,2377.7023699313004,-3009.7509253563003,967.5994699631781,12.689273507449,0.030809940163511,0.95299738626497,0.016192673571523,12.669158613105001,0.94198459365916,0.058014551321377,8.5501946244305e-07,72.279750631092,0.17686042473139,0.010168761598395,0.81297081367021,59.610592017986995,0.014247051390947,6.4158379018493e-15,0.98575294860905,59.610592017986995,0.014247051390947,6.4158379018493e-15,0.98575294860905,True,3.3870019912719727
22.79997270462725,0.47201256232223,0.52798743767777,0.055621321192493904,1.85183,388.149,6.53935,397.639,328.2298401476546,1020.4408188351,-2581.4121883249,1737.062123287,-2098.6960080933,947.845146433741,14.264712906557,0.25090926281864,0.74394522528926,0.005145511892103,8.611287782777499,0.98261371400292,0.017385144250071,1.1417470129431e-06,76.111984424493,0.22498840552362,0.0019669501645801,0.7730446443118,67.500696641715,0.12833563173878,1.1573117389505e-13,0.87166436826111,67.500696641715,0.12833563173878,1.1573117389505e-13,0.87166436826111,True,4.474300384521484
33.3868583444844,0.5906232718568255,0.4093767281431745,0.07081853158912291,1.51882,394.449,6.95836,400.187,328.4835910906914,1675.7407178715,-3875.5236097422,1027.6075317305,-1232.1168897353,959.8329128225174,28.699928518039002,0.30908657576606,0.68707681623822,0.0038366079957127,4.8015187217624,0.99999726375402,1.6136846582426e-17,2.7362024816036e-06,70.27053291105601,0.16336555772769,1.1023041101342e-18,0.83663444227231,65.469014189294,0.10200671739808,1.79807e-25,0.89799328259218,65.469014189294,0.10200671739808,1.79807e-25,0.89799328259218,True,3.666057825088501
30.79448293392401,0.5915672491621037,0.4084327508378963,0.08276151970972194,1.86577,386.978,5.17306,401.838,324.5624871995774,1546.0055519584,-3443.4316960051,1546.8192526578,-2007.8022851404999,1017.637362090282,21.366769489722998,0.16555241979885,0.82575518153573,0.0086923986642572,9.6231065041158,0.94042435257472,0.059574034458596,1.6129675419753e-06,73.816418751549,0.19709997414437,0.0077663924678173,0.79513363338773,64.193312247426,0.085669524301504,1.9783586033432e-13,0.91433047569817,64.193312247426,0.085669524301504,1.9783586033432e-13,0.91433047569817,True,4.366495847702026
23.3205458681649,0.4921398100949037,0.5078601899050963,0.0911905918773072,2.09891,390.446,5.00094,400.242,339.40619959258566,1186.6577540171,-2648.6944429153,1355.3735594923999,-1720.2461944082,822.5001654524772,14.602382696290999,0.21026018536976,0.78368756073326,0.0060522538969792,8.806246277325998,0.99622036662836,0.0037772437518967,2.3896197414765e-06,74.356161389522,0.2074237739706,0.0004473514784656,0.79212887455093,65.549915112196,0.10145358246432,2.9532329227397e-14,0.89854641753565,65.549915112196,0.10145358246432,2.9532329227397e-14,0.89854641753565,True,4.008430004119873
20.259549943436422,0.5882938766363038,0.41170612336369616,0.07081637920682667,2.11276,394.397,5.65336,400.768,338.8822908027908,1233.8907288963999,-2730.6473700802,917.63426960578,-1142.4390488632998,832.5204097780495,15.079422346956001,0.20333447196468,0.79038632256333,0.0062792054719899,5.2773788791266,0.99999590898598,4.0900911568694e-17,4.0910140226957e-06,70.38903805105,0.16395684255833,3.066502777566e-18,0.83604315744167,65.11165917192301,0.096194863100237,8.9555803063605e-21,0.90380513689976,65.11165917192302,0.096194863100237,8.9555803063605e-21,0.90380513689976,True,4.99353551864624
20.008150672604547,0.5522686999812745,0.44773130001872546,0.06048653539139867,1.81073,390.307,6.12004,408.291,329.79743416802114,790.38502510387,-2187.4832372710002,1704.3679636075,-2178.2844071554996,999.8001581154599,11.233482336349,0.057925451750705,0.92720132983693,0.01487321841235,8.9446825118238,0.9290988701085,0.070899715496294,1.4143952064546e-06,69.303874185303,0.14316036715335,0.0091506492638311,0.84768898358282,60.35919167348,0.026691438596769,2.3199665237232e-14,0.97330856140321,60.35919167347999,0.026691438596769,2.3199665237232e-14,0.97330856140321,True,4.586979866027832
21.597795706118717,0.4338876316229128,0.5661123683770872,0.1196812416210673,2.47565,391.103,5.24665,399.998,333.17562545148695,1281.3146559901,-2764.8725022741,1319.5024245885002,-1655.552989564,902.950765146052,13.447792969748,0.30044226901785,0.69684419207558,0.0027135389065725,8.1768687889767,0.99999760517786,4.6951518278625e-17,2.3948221406324e-06,74.069053139378,0.20283581914812,5.1832477409036e-18,0.79716418085188,65.89218435040101,0.10391229138512,4.48291015625e-18,0.89608770861488,65.89218435040102,0.10391229138512,4.48291015625e-18,0.89608770861488,True,3.082008123397827
27.260391523434624,0.5115806956784436,0.48841930432155645,0.06779897221072526,1.7985,387.761,5.85561,402.23,325.4462474637232,1145.4213876914,-2840.9754249296,1990.6845110737,-2478.4868296351,1010.0433374337825,16.420707755667,0.16119523598048,0.8295959714583,0.0092087925610465,10.998350143184,0.97060020204792,0.02939869149517,1.1064569602768e-06,74.97674676544399,0.21223800545553,0.0043124984315321,0.78344949611295,63.978396622261,0.081870046678543,5.1616876392195e-14,0.9181299533214,63.978396622261,0.081870046678543,5.1616876392195e-14,0.9181299533214,True,3.49267578125
21.19362110281224,0.5910746191871805,0.4089253808128195,0.1183295444886727,2.11169,394.482,6.64716,409.458,336.1076785835364,1062.9264388275,-2517.8723475867,1731.2503998297,-2144.3081864245,934.9605253358244,12.952105385650999,0.037795994974682,0.94805005767934,0.01415394734598,8.4259616384304,0.97059321166858,0.029405221058223,1.5672731957306e-06,68.278051994816,0.13448504749925,0.0036287980891027,0.86188615441164,59.852090356385,0.016777958658739,4.8902926400378e-15,0.98322204134126,59.85209035638499,0.016777958658739,4.8902926400378e-15,0.98322204134126,True,4.3776514530181885
33.55124001980922,0.42256532461839647,0.5774346753816035,0.0748887201962411,1.99996,391.911,5.74833,395.779,328.9399042072661,2138.6091776145,-4305.7850341792,677.00418507594,-835.01744703181,930.7511465041666,29.710275296175,0.52276934225741,0.47719485898353,3.5798759064876e-05,3.8291748424814998,0.99999600044263,1.2869062168296e-17,3.9998071976148e-06,73.166934190072,0.19303225603845,6.7430700475392e-19,0.80696774396155,69.337759347591,0.14846771685407,0.0,0.85153228313214,69.337759347591,0.14846771685407,0.0,0.85153228313214,True,4.117809057235718
29.917023114551,0.5653551123361016,0.43464488766389836,0.08015727707797526,1.51464,385.448,5.2844,400.168,326.6298199572898,1180.3128942459,-2985.380547874,1645.8864719358,-2119.6870275821,980.7195903694934,20.107081712693002,0.18103881129193,0.80935062401992,0.0096105646881482,10.016069207265,0.93609506039467,0.063903595216371,1.34438895949e-06,75.343671538229,0.21305492540599,0.0084952434521787,0.77844983114184,65.32760233096501,0.10219795571365,2.7608198255607e-13,0.89780204428607,65.32760233096501,0.10219795571365,2.7608198255607e-13,0.89780204428607,True,4.283904790878296
