feed_molarflow,feed_ethanol,feed_benzene,makeup_molarflow,column1_refluxratio,column1_reboiler_temp,column2_refluxratio,column2_reboiler_temp,cooler_outlettemp
28.377750407042,0.575405411197597,0.424594588802403,0.0648081470442533,1.93292,385.223,5.82723,395.394,328.304945598961
22.1833668524119,0.560536624353947,0.439463375646053,0.101559134345087,1.53718,392.363,5.28103,402.319,336.639099424167
28.2838603666556,0.469091034786687,0.530908965213313,0.0701990793042057,1.51024,394.556,6.32231,397.526,335.107814631271
34.7698281789132,0.442214638509853,0.557785361490147,0.0733086199203978,2.30328,391.965,5.25276,399.859,329.120039802917
27.0104683661747,0.412569740586686,0.587430259413314,0.103854232050776,1.69274,394.52,5.86287,402.222,328.966762249487
26.4867697120832,0.42385652981587,0.57614347018413,0.0626822161476828,2.41673,388.962,5.13929,402.502,336.44003601545
24.7061439820313,0.414322214150416,0.585677785849584,0.0789596059571055,1.84477,387.134,6.95732,405.752,339.532805253588
28.8691708471547,0.426031310025745,0.573968689974255,0.119268687302873,2.42905,394.976,6.97214,399.846,319.488869457169
31.9325973085413,0.494764334529769,0.505235665470231,0.0580439877670331,2.29324,390.087,6.80154,397.849,321.609487357794
28.4521825075196,0.444520935312685,0.555479064687315,0.0803755757762825,2.27846,392.204,6.13493,397.505,332.962979094352
20.55856751161,0.544239457827016,0.455760542172984,0.0773558588629367,2.35085,390.557,6.81917,395.469,337.519746418279
29.5435475745922,0.403202604851423,0.596797395148577,0.113355357888206,2.43889,393.277,5.7071,399.29,337.369345099584
28.2667952719389,0.483853256932831,0.516146743067169,0.0601223318650661,1.83276,393.499,5.63584,404.438,319.122831626406
30.6132998976543,0.542854334689896,0.457145665310104,0.115214028365062,1.69191,394.109,6.50486,407.927,337.755102972866
22.8926292834733,0.570806116280735,0.429193883719265,0.115149016775876,2.49596,390.481,6.59729,397.039,332.994601005558
28.2785179445882,0.456213218029412,0.543786781970588,0.0781362305664034,1.6889,390.221,6.52185,396.972,321.59187123745
27.2435904233648,0.484017481329579,0.515982518670421,0.0847387210489886,2.35331,390.239,6.41895,398.77,337.134507539805
33.297339901926,0.477596307448667,0.522403692551333,0.0891034068600401,1.65035,390.235,6.99385,408.032,329.53789618328
21.776546417098,0.471118746266833,0.528881253733167,0.057531300826753,1.94441,390.732,5.26973,400.225,327.494082684914
32.5044737634508,0.506636398581544,0.493363601418456,0.0587411258417092,1.60088,388.378,6.99888,409.561,336.690613283614
33.1310662482552,0.560998436678138,0.439001563321862,0.0702314407622777,2.06361,394.929,6.82386,398.124,334.63945945249
24.0916726252232,0.538636184367895,0.461363815632105,0.118400037076839,1.90784,386.176,5.50723,403.76,334.11683680685
26.2578726478243,0.453475320122563,0.546524679877437,0.118023108373725,2.17662,391.95,5.95735,404.488,335.670174581207
30.8395106857925,0.552771700240384,0.447228299759616,0.114822223420847,1.86705,388.021,5.3811,398.996,337.227640933255
20.1407513602059,0.597732409121211,0.402267590878789,0.0660062649543697,2.09164,394.779,5.87241,397.659,324.053548850207
29.5972709850106,0.449248782530488,0.550751217469512,0.101237658242153,1.73798,388.812,6.36701,396.745,323.689013956577
31.078156855853,0.438580876694039,0.561419123305961,0.0958278245523608,1.59088,388.145,6.3646,396.062,331.818089911964
31.4213361106472,0.512229789102826,0.487770210897174,0.0902232624733426,2.1789,389.138,6.51908,396.913,330.691416536542
28.3934533083174,0.530316170085816,0.469683829914184,0.0929170938841324,1.75539,388.235,5.39791,396.491,326.314425176434
34.8607542759552,0.403127308913471,0.596872691086529,0.0567086315069807,2.23459,390.459,5.75072,399.363,328.25142684075
28.85309020331,0.568652902480725,0.431347097519275,0.0781636036909902,1.90118,388.348,6.68357,397.753,324.308296315265
30.8428373950243,0.502140827157002,0.497859172842998,0.118369344534272,1.68524,389.573,6.94437,395.476,319.528509193202
30.7030697483276,0.50952510568341,0.49047489431659,0.112537320495111,1.64489,392.906,5.49526,402.926,331.371723195821
22.4036995540228,0.417775171378172,0.582224828621828,0.0600279671706021,1.70344,394.986,5.66567,405.227,318.007229381929
32.9791683667906,0.521082473067313,0.478917526932687,0.0949497357525866,2.00426,389.329,6.51571,397.668,325.986983174302
32.4615120904885,0.452142258601786,0.547857741398214,0.0675827238632672,1.79761,386.632,5.72337,395.998,321.574078830371
30.9681482942018,0.580230638257443,0.419769361742557,0.062945340611257,1.59832,386.01,6.17986,401.333,329.784812802675
34.6335955897704,0.458180393334503,0.541819606665497,0.111941145212006,1.77117,392.135,5.41761,399.969,325.720403333909
22.9308368289477,0.43410606510352,0.56589393489648,0.0565343041112359,2.00347,385.909,6.40726,402.689,334.170870388191
33.7569343709023,0.492276521431088,0.507723478568912,0.0734703061982438,2.37096,394.378,6.78381,404.533,328.403292463535
23.6320286023966,0.510338679416896,0.489661320583104,0.0606457918159565,2.12037,386.323,6.42896,404.864,319.100539305046
26.7270982051111,0.498165548935915,0.501834451064085,0.0859224589754462,2.07927,388.376,5.19604,399.98,317.855632633307
26.271723017364,0.508695808845838,0.491304191154162,0.0602273410790855,1.6278,388.796,6.04079,395.792,335.073852101313
33.8446957466148,0.489745547775454,0.510254452224546,0.102937875804906,1.93291,393.853,5.6078,400.319,316.261410301279
22.0378032238064,0.435835649544785,0.564164350455215,0.0820612431019184,2.25587,393.98,6.88424,403.944,330.319077154562
33.5959272768884,0.559664198760618,0.440335801239382,0.089288562712951,1.50424,388.43,6.02704,397.453,327.634796055962
28.9459612119881,0.512767508504692,0.487232491495308,0.111460033510308,1.90916,390.165,6.08371,400.236,332.741034546591
34.662966391068,0.563845920640664,0.436154079359336,0.0871218931474166,1.59165,389.979,6.067,398.416,322.706690178093
30.603889600372,0.517941598091682,0.482058401908318,0.0538723190617197,1.8152,385.468,5.59892,405.238,327.916701636234
28.0167326067973,0.462122920343522,0.537877079656478,0.100562489265771,1.80434,387.522,6.37717,405.396,334.101746273382
34.7731021856968,0.504943066105076,0.495056933894924,0.0618186647495278,2.3862,387.744,6.37536,396.174,319.007729588294
26.821685819948,0.417768777525143,0.582231222474857,0.0790912642185301,2.38959,385.932,5.05837,405.155,317.294293524187
31.98386724635,0.536252712934632,0.463747287065368,0.109968051569252,1.53007,390.612,5.12126,407.999,320.465886393964
28.416435470722,0.560246097270394,0.439753902729606,0.115239763112451,1.56469,389.412,6.95584,402.624,316.179644587298
27.5742193517378,0.531565146698429,0.468434853301571,0.0995537278090655,1.7926,392.858,6.74217,400.02,327.116607420378
25.0150218749531,0.45428384556695,0.54571615443305,0.0790467000723685,1.5665,389.734,6.08456,405.287,320.460671914204
26.2902653320653,0.442010601419088,0.557989398580912,0.0795564113282983,1.91234,393.917,5.9229,407.64,327.451946359449
23.8737968729185,0.510825168000541,0.489174831999459,0.0909860428743339,1.5196,390.398,5.47845,396.304,319.513698382296
27.4796937479579,0.577905977351806,0.422094022648194,0.0552603746567749,1.81744,389.845,5.33238,398.312,322.173380277607
24.212057791905,0.572205393027707,0.427794606972293,0.0696449279409286,1.93478,393.462,5.08746,395.553,315.530674677906
33.1108057518678,0.460790338137217,0.539209661862783,0.0782183782769948,2.08889,389.629,5.51137,398.653,317.196763594165
22.2610517408595,0.465372216867164,0.534627783132836,0.102602371170717,1.87512,386.606,5.96202,397.894,322.362710012259
24.1753870133467,0.436888719359507,0.563111280640493,0.10212605956064,1.54252,385.425,6.49206,397.842,325.952491136442
33.251330030001,0.556730770908775,0.443269229091225,0.0847521049954095,1.67057,386.748,5.50556,399.761,338.442219867359
27.1068412637359,0.422478280821523,0.577521719178477,0.090834439459812,2.23168,390.209,6.29308,408.165,333.523921152931
29.2477755729354,0.516951206424683,0.483048793575317,0.0644832010217209,2.21429,389.619,5.76578,397.029,327.748087123868
23.0335660683298,0.561073497949893,0.438926502050106,0.115967010362182,2.23066,391.711,6.21695,398.59,330.578084209344
32.1619882771529,0.577632289245595,0.422367710754405,0.106311113889068,1.68757,389.093,6.49938,407.541,324.850799579928
22.7180934711239,0.433760708712531,0.566239291287469,0.0919156762176908,1.54837,389.292,5.95844,396.11,326.850424597321
22.5735153294376,0.485599702989758,0.514400297010242,0.0853435528822661,1.57094,390.746,5.00157,400.226,323.599425644963
31.5393195299721,0.564333888733803,0.435666111266197,0.0819210398402929,1.92176,388.504,5.04676,396.655,338.357565645377
31.8273564243879,0.435902738893435,0.564097261106565,0.0578850297316109,1.73401,394.869,5.19269,404.613,332.721535943888
28.5417171492375,0.533475228597927,0.466524771402073,0.103894159867933,2.03615,389.22,5.19286,398.477,334.846634292986
21.8160038665602,0.544984209845665,0.455015790154335,0.0715256140959221,1.92543,393.234,5.54576,405.228,321.542493249519
31.8108735935214,0.5400448076565,0.4599551923435,0.0611793403640998,2.2636,387.794,5.14591,402.262,332.848091135544
32.4321486272844,0.528800742936799,0.471199257063201,0.0607637972244514,1.94387,392.596,5.71582,402.538,319.158697945206
32.4634411369251,0.527038309808013,0.472961690191987,0.0574989283338541,1.56515,389.049,5.08328,399.862,331.774810706772
30.0477983433519,0.505396183697622,0.494603816302378,0.112137703883907,1.85179,391.982,6.54321,403.143,322.160972735045
25.2536330118909,0.443919848460527,0.556080151539473,0.0754324436627672,2.1921,390.558,5.98221,403.548,330.630518890626
26.7396351760207,0.491890981059941,0.508109018940059,0.0894055517715573,1.95162,385.366,6.31306,406.512,339.524662030035
21.749210508119,0.548951367460548,0.451048632539452,0.0910382795117334,2.37945,392.301,5.13102,406.007,315.923960594198
27.4623977582733,0.477534513977159,0.522465486022841,0.0963337251338851,1.62698,391.596,6.47553,402.699,326.038562357535
29.3812600903854,0.443225018076866,0.556774981923134,0.0782645343762685,2.46164,392.521,6.88931,399.507,334.317860644515
27.1940021065021,0.514553888465046,0.485446111534954,0.0809799170863531,2.34127,387.67,5.85771,403.99,327.097038567129
34.0837263544276,0.501634567231894,0.498365432768106,0.119832013392869,1.6959,393.616,5.49636,409.23,316.703892489663
28.9055342459316,0.428092048267871,0.571907951732129,0.101721618139526,2.43182,392.335,6.08209,397.586,333.594441929426
20.1708325681247,0.536243714410266,0.463756285589734,0.0971908406110181,1.59981,392.918,6.08285,401.572,316.411516802409
24.5406943657159,0.435845630922428,0.564154369077572,0.116892751902428,2.20309,394.947,6.90037,399.41,337.678392609562
23.3300183106242,0.494643881405721,0.505356118594279,0.117589530823127,2.47391,389.727,6.75242,397.652,336.691082874214
20.1932069296713,0.519070718649668,0.480929281350332,0.0759368873557874,1.78744,394.89,5.49813,408.608,321.868026637981
33.1004631297673,0.487703466859492,0.512296533140508,0.0567802297076887,1.6795,392.177,6.82301,401.408,336.619609087159
34.9568878417518,0.558446957320753,0.441553042679247,0.106163307849888,2.46893,386.488,5.1919,395.121,328.248903802928
24.4306030880301,0.58882816313534,0.41117183686466,0.0980248109259302,2.39791,394.746,5.23864,401.215,338.61282338541
28.1402460371941,0.477767778895408,0.522232221104592,0.0882401009897142,2.33912,392.724,5.10564,401.816,322.361115729883
34.6690470689909,0.527935426210768,0.472064573789231,0.0837137486145896,2.48828,394.734,6.34191,403.932,319.506661396522
28.9107983291219,0.406361763816341,0.593638236183659,0.103661277035825,2.20126,385.467,5.72917,400.572,338.912122031924
21.561438709386,0.423737574983586,0.576262425016414,0.0793428677862896,1.51911,391.719,5.57289,408.856,331.128221136908
31.3566566037771,0.479806735166816,0.520193264833184,0.0533753406280047,2.35262,385.665,6.47113,399.558,322.802098659631
34.1274977697538,0.437468839461799,0.562531160538201,0.0755877657244324,2.4612,390.273,5.49625,395.773,336.110138381066
28.5818722453521,0.467952905032677,0.532047094967323,0.0976320468031248,2.03909,393.833,6.32178,396.693,326.522594953579
30.8092972809484,0.475580850892178,0.524419149107822,0.102117546215489,1.51881,388.914,6.90625,398.622,335.135989056836
23.0112426929186,0.423678794580114,0.576321205419886,0.105186478924431,2.01664,392.522,6.55927,405.992,317.676762086391
21.0453879289636,0.424713640496332,0.575286359503668,0.0821601815434489,1.61925,389.813,5.24536,404,321.654335493754
30.5950158253235,0.57859602286914,0.42140397713086,0.0919792774261268,1.92708,385.921,5.11266,408.145,333.145230516338
30.7435699078641,0.519058543013953,0.480941456986047,0.0634840779902855,1.60088,390.557,5.14026,400.07,339.350033166111
32.2740353982565,0.583146800793215,0.416853199206785,0.0573715174275337,1.6426,386.05,5.6712,399.831,317.640553063343
26.9215547082064,0.518466196379074,0.481533803620926,0.111450027784821,2.33174,392.51,6.58659,408.752,326.489750183536
22.1279246806564,0.422162923494004,0.577837076505996,0.0809318495123245,2.06422,390.313,6.0024,402.473,334.227337199736
33.4716101495179,0.477376116190907,0.522623883809093,0.0572934281190452,1.72748,392.425,6.87779,409.201,320.988039681628
23.0941729245182,0.434466526910205,0.565533473089795,0.103839291537228,2.3497,388.095,6.46635,397.678,316.482152401735
33.9216383469947,0.524451904227219,0.475548095772781,0.0720841250589376,2.21401,394.522,6.31367,406.495,329.570170719226
30.6126339770091,0.508987567240202,0.491012432759798,0.0577307626334845,1.93437,392.517,5.69105,403.501,325.83737031129
27.3947920183586,0.474570050945931,0.525429949054069,0.0878917513243572,1.81105,392.773,6.38899,407.459,321.53917597231
28.1376087266075,0.425320410510468,0.574679589489532,0.0720557320805722,1.77124,389.974,5.82854,398.428,316.598504485591
23.8454974953811,0.455840302030533,0.544159697969467,0.0898080156499903,2.25699,390.287,5.50043,408.454,337.146308202099
22.6921929259735,0.499722418837923,0.500277581162077,0.0870855133914677,1.7519,385.879,6.04588,405.661,329.471784316533
32.3642747873101,0.52919073270816,0.47080926729184,0.0993986708219765,1.74257,387.919,6.77663,397.506,337.611539861824
24.8717479464074,0.521378316717981,0.478621683282019,0.0709929253087564,2.04973,390.66,5.4702,407.964,318.903184189964
28.5295330267696,0.42229941335464,0.57770058664536,0.119713965477571,1.84583,388.972,5.09316,398.501,320.982983707231
33.6084959152929,0.50588486079866,0.49411513920134,0.105143297312401,1.86265,392.231,5.92655,403.665,323.886706389337
22.3205289018448,0.577338610810973,0.422661389189027,0.0863710684781893,2.22835,394.168,6.44831,406.938,333.860440479704
24.3923614183305,0.417457631747809,0.582542368252191,0.0949630497239822,1.99326,387.26,5.07121,409.472,332.385030498804
22.7999727046273,0.47201256232223,0.52798743767777,0.0556213211924939,1.85183,388.149,6.53935,397.639,328.229840147655
33.6154282693053,0.461019343128658,0.538980656871342,0.105922018792769,1.75592,394.387,6.79646,402.424,335.952621139231
24.0515498611622,0.442752842936738,0.557247157063262,0.0642318830654146,1.67818,386.455,5.60515,401.84,328.071627643927
20.8683416237145,0.503354126654969,0.496645873345031,0.0594059969326517,2.39027,391.294,6.91316,406.381,336.924088118108
26.2421958016254,0.444557113922847,0.555442886077153,0.072533169571628,2.12356,385.039,5.13998,397.136,338.766261971274
21.6262443196657,0.509308699305014,0.490691300694986,0.0994865817780589,2.49791,388.153,6.8572,401.381,328.535789680695
31.6909891721295,0.522550111201118,0.477449888798882,0.0560224792325463,1.94952,390.265,5.85973,401.541,334.251549869203
24.9931639473826,0.572090275789315,0.427909724210685,0.0609425220336987,1.83456,385.448,5.72411,398.921,330.74475174196
23.1359523417225,0.484709488823814,0.515290511176186,0.117936168266201,1.77053,392.43,6.94359,404.017,316.41675693707
22.4507914130467,0.48217176886455,0.51782823113545,0.0938532785597977,1.68265,394.117,6.89942,407.477,316.532759031617
29.2654138122333,0.428358603672562,0.571641396327438,0.103467778414295,2.4304,392.99,5.77087,401.613,325.555130635739
21.2538244141914,0.584010950447494,0.415989049552506,0.0622098405637434,2.04647,389.054,5.81324,404.022,337.850792774398
24.6861056922923,0.439263118072106,0.560736881927894,0.0654018643971184,2.30859,392.636,6.32027,403.858,316.845464469057
29.0164699641421,0.595897812002326,0.404102187997674,0.0740806190997708,2.15907,385.667,5.04028,396.251,327.449712373167
33.2695472207496,0.419532110758552,0.580467889241448,0.0980621705519171,1.70307,385.373,6.1644,408.239,316.62197740042
23.2090117764499,0.415769960251804,0.584230039748196,0.0962738583118881,2.24977,385.97,5.81417,404.191,337.119722769964
30.0301575267316,0.409791202783479,0.590208797216521,0.0650681995881894,1.77356,388.772,6.89149,407.594,324.827271219105
22.1258995126501,0.508022812143293,0.491977187856707,0.101648578301966,1.65069,388.013,6.17729,397.941,322.333828054699
33.1940580905113,0.527145813605626,0.472854186394374,0.0549687174101603,1.69533,390.035,5.48438,399.378,316.436807191568
30.1567126187843,0.459357982831529,0.540642017168471,0.0601608573461011,2.41531,385.153,5.98787,397.429,331.28430228719
28.697960243125,0.436930347031871,0.563069652968129,0.0984723820196278,1.85924,389.511,5.13855,404.637,316.64802454604
22.7116769234105,0.4053105977668,0.5946894022332,0.0981952823773262,2.19134,390.058,6.61257,409.958,315.608315353069
29.0544502271493,0.556464912618554,0.443535087381446,0.10148912829727,2.17863,388.377,5.01788,397.786,324.029116848609
28.0268774576022,0.462369591942009,0.537630408057991,0.087197290135169,2.32455,389.5,6.56003,397.985,332.401194820635
27.0833443291562,0.457823707383834,0.542176292616166,0.083121269627002,2.32803,388.933,6.1054,405.526,322.353093650331
29.2207717039669,0.566837913457399,0.433162086542601,0.077431266455695,2.35593,394.261,6.01588,398.788,319.122998266241
25.2050953738352,0.459935458574632,0.540064541425368,0.102281363917522,2.273,390.81,5.01654,395.781,325.357761262272
21.5999604134861,0.584423478419334,0.415576521580666,0.076760748485372,2.28024,387.496,5.56304,405.256,327.966636585043
29.7383810106386,0.562228848404569,0.437771151595431,0.073713065692184,1.69388,389.205,5.09564,396.087,328.544684510023
21.2616615173477,0.501162279483256,0.498837720516744,0.0540225280197815,2.09538,389.01,5.12008,395.516,317.454420321622
21.010484618814,0.407949202152721,0.592050797847279,0.0986725556063948,1.86398,391.604,5.3368,402.695,320.20874514254
27.0724630091139,0.539152532382007,0.460847467617993,0.0629098213748178,2.49371,392.168,5.6653,399.87,328.307630174982
24.5543665236918,0.408451195772911,0.591548804227089,0.0807051755933823,2.22576,386.618,5.12899,407.505,338.21795578969
22.576421537732,0.558094993106185,0.441905006893815,0.0972327858648244,2.44897,385.482,6.73802,398.72,320.787086854456
34.1787094684875,0.456262472467129,0.543737527532871,0.057269252733007,1.99263,393.918,5.73798,403.882,323.568842100938
26.26295187602,0.499518808217282,0.500481191782718,0.097111499411608,2.44448,388.823,5.09837,409.807,332.64479635622
28.4304724009661,0.41031758064367,0.58968241935633,0.0985143382540637,1.62459,388.581,5.26918,403.084,332.549731693218
30.0938029288232,0.404613737300842,0.595386262699158,0.111388277588009,2.27879,385.183,6.38433,405.89,321.522081193406
25.6192220538719,0.5619514447553,0.4380485552447,0.0813105067640271,2.48549,388.788,6.60151,396.019,324.200568127619
26.6871700758916,0.47441761178571,0.52558238821429,0.108811895566528,2.25645,386.507,6.69215,395.894,335.953084770907
27.9134032444125,0.420877983819304,0.579122016180696,0.0582530739786571,2.14453,389.003,5.69831,401.963,326.743025846566
27.6245487426944,0.579164829085941,0.420835170914059,0.0576835914834264,2.30826,387.549,5.24134,401.783,337.814627437574
29.0662898359799,0.553100374437415,0.446899625562585,0.0857518440438323,2.04722,392.579,6.82105,400.698,336.449963665
28.7786716611193,0.461691834803648,0.538308165196352,0.100484028492908,2.00952,391.427,5.81427,409.29,315.275994268984
31.5751552329405,0.574492375593815,0.425507624406185,0.0540414679704077,1.68677,385.746,5.04425,405.733,332.616003238782
22.7366098151356,0.410326932943455,0.589673067056545,0.105970283201235,1.57219,394.344,6.50166,406.071,322.20902862526
20.9597369784067,0.504650029547594,0.495349970452406,0.0605467834048182,1.63221,392.415,5.99618,395.01,336.028190591278
22.1731039356101,0.465102360538845,0.534897639461155,0.104483391490148,1.54004,385.95,5.2623,396.08,332.659037592209
32.7155769335155,0.495997416653279,0.504002583346721,0.0936314880599616,2.37686,387.24,5.22974,399.795,334.374495040899
33.40126604484,0.491534188812848,0.508465811187152,0.108271658598389,1.7151,389.21,5.38966,395.916,323.63162260081
34.1712071603828,0.568825442654154,0.431174557345846,0.0903660766507133,1.64231,386.538,5.95629,403.758,316.371565152962
32.011188785187,0.566910790689508,0.433089209310492,0.0591304226178577,2.2825,391.855,5.44488,395.877,323.838390354158
23.6746018886978,0.52441904933103,0.47558095066897,0.0501607955785534,1.60776,390.684,6.14387,395.042,316.686990060972
22.1991031599352,0.507618563390118,0.492381436609882,0.116930008036459,1.50769,393.604,6.90848,397.252,330.222246545368
31.6701700450139,0.525577407798201,0.474422592201799,0.114140585079781,1.84299,394.908,6.31435,396.766,319.828579653027
31.8085522619536,0.447343217450243,0.552656782549757,0.110962979255681,1.85981,388.453,5.59362,399.203,333.114316163164
25.8877138975985,0.418918574376702,0.581081425623298,0.079402048572919,2.27065,390.202,6.92521,400.107,328.924254276899
24.3290926602538,0.525426666783972,0.474573333216028,0.0783716022853302,1.64028,388.595,5.46613,397.566,326.496833754332
25.8767018206609,0.539991995130935,0.460008004869065,0.0628923325487276,2.14735,385.477,6.18242,400.945,335.368561263796
28.5575956470624,0.461562957609227,0.538437042390773,0.107983616644272,1.51692,393.167,5.93339,397.101,333.144582028043
34.2747037184602,0.559620177610487,0.440379822389513,0.103921375015573,2.37184,394.262,5.83023,397.125,316.359199170986
26.0256530158573,0.571231033616174,0.428768966383826,0.0713342017899766,2.11099,385.922,5.00164,395.573,326.836861818435
34.7475717357318,0.525493549653837,0.474506450346163,0.0548109090906132,1.59334,385.399,6.58917,402.127,324.938875284684
28.5041747002646,0.426379558633925,0.573620441366075,0.0759260431868578,1.71302,386.448,5.89233,407.956,325.033268642973
20.055874018673,0.552622587385397,0.447377412614603,0.0534456198920475,1.74014,394.374,6.59643,408.513,323.827592869998
26.1627625722305,0.598826037533698,0.401173962466302,0.0722186747061005,2.26473,385.361,6.37544,397.802,322.513690560746
25.2134138699195,0.462611749223877,0.537388250776123,0.111548643642281,1.65765,392.388,5.60854,396.436,315.388645816264
34.6024032082856,0.431929863754007,0.568070136245993,0.0960049401952539,1.7841,391.535,5.21754,396.696,334.669328454786
29.667021822576,0.555298862642542,0.444701137357458,0.0501707228121097,2.43599,392.388,5.6848,408.233,320.68642551394
21.2957610955564,0.596742333788914,0.403257666211086,0.0509361330033967,1.62154,387.831,5.04982,402.946,318.584253984125
22.5417520635577,0.496838780341251,0.503161219658749,0.0634778047532994,1.83048,392.748,6.23594,405.211,326.266799301423
32.5157698628615,0.587979703428156,0.412020296571844,0.0991530202699234,1.72782,393.936,6.44516,398.467,332.228740798915
23.7218470092535,0.500064416440161,0.499935583559839,0.0775315676905005,2.17385,394.333,6.96109,407.837,331.91028133943
34.1304247961511,0.41949806844004,0.58050193155996,0.0787034008537813,2.32028,392.435,6.20156,399.296,316.371548288462
21.8157702032971,0.48116706736714,0.51883293263286,0.0533062645356847,1.50375,392.304,5.557,404.292,330.541434346936
26.1899828071613,0.564831286974048,0.435168713025952,0.0997884331938834,1.93596,387.261,5.51454,404.94,316.547704790253
22.7706816819826,0.4956996751858,0.5043003248142,0.058146844360415,1.57862,386.957,5.60978,401.037,335.715064906214
34.4533400594832,0.409207344837691,0.590792655162309,0.0965958128131711,1.54326,394.516,6.17479,405.275,330.148484568468
26.7046908643271,0.405790621670822,0.594209378329178,0.0743950474023699,2.13212,394.345,5.2252,399.129,338.073764801295
21.3632074463821,0.432768133041555,0.567231866958445,0.0960214397273279,1.87463,390.236,5.95302,396.108,316.879578571286
20.8561813944995,0.425075028128141,0.574924971871859,0.1156639600052,2.3369,387.168,5.78179,396.458,338.733245275882
34.8872207975055,0.564585025710089,0.435414974289911,0.0866421070226206,2.39331,393.919,6.64565,398.621,322.210546507547
21.8068438547728,0.557205246112959,0.442794753887041,0.058635336136609,2.47746,387.342,5.11789,399.781,319.711256136388
31.9272309782944,0.500867182650995,0.499132817349005,0.0589758692714748,2.40826,387.647,6.37493,403.642,320.651753675488
23.3937075575752,0.447811018907955,0.552188981092045,0.0512917497653604,2.04842,394.449,6.91641,399.306,330.134307252702
27.8724511042454,0.468806252882864,0.531193747117136,0.0602812123749208,2.41355,385.53,5.52354,403.083,325.957561393725
30.5503139222374,0.419205689654466,0.580794310345534,0.0734806667111886,1.53583,393.311,5.28598,395.957,336.557958052519
