input_collector_pressure,input_pump_speed_1,input_source_pressure_1,input_pump_speed_2,input_source_pressure_2,input_pump_speed_3,input_source_pressure_3,input_pump_speed_4,input_source_pressure_4
1.23853143882487,2540.49927249616,1.17050841603798,2835.13284597583,0.779623435355537,2702.91308678534,0.608990834574966,2475.43129258039,1.07558306582374
1.42462924965033,2722.09264906706,1.00911613116781,2599.96783390803,1.16654918020871,2465.89342766743,1.0458453541881,2839.73833422144,0.504504194041502
1.34475154619423,2571.40783796266,0.90500964049852,2464.44778884433,0.944805477384499,2795.38382572765,1.22264275233721,2596.53336707335,0.59042320086471
1.35382272363774,2759.34270828955,0.707557565581344,2762.63302255138,1.1113751963732,2706.45939461476,0.541076349992732,2752.70670666917,0.61868577237873
1.3215864956341,2572.8814229496,1.02003167062535,2936.64617482134,0.691385788807282,2821.40968638213,1.08237592617209,2870.15093378527,1.1162842810206
1.10085631217777,2715.81266051359,0.758570048039924,2508.47040467241,1.11700086780562,2831.68814206186,0.989368253378373,2956.35885688468,0.541240881741973
1.33714439505708,2925.20165110816,1.11397241405653,2997.39113299599,1.49317492693988,2946.29056020394,1.0515118193988,2517.75330997739,0.950025316343135
1.34967759429496,2571.68877212857,0.584969263397628,2456.32797641737,1.20101370164547,2552.34275330115,1.23932920453921,2984.08685742102,1.29934296575394
1.0690672322756,2604.73558117416,0.8769565955444,2839.47333098925,0.915807696548625,2488.42876252358,0.514191145792279,2888.13391961674,0.892104404800664
1.18967019821077,2540.08520286417,0.833522052222394,2903.09586051243,0.844978466706046,2768.81127558876,0.685960524157009,2979.38735742553,1.1571033586112
1.21850029811962,2975.862825386,0.774739537256557,2934.80880973365,1.13300303397786,2839.00757430575,0.645564533979815,2605.17496311136,0.971090143626438
1.4842123563411,2696.63230460228,0.614396311818437,2563.03327021068,0.793491303729215,2779.98283195622,1.48999139263541,2820.77823300751,1.17204297477665
1.20956380048469,2983.79572579514,1.07275396681319,2619.31351403982,0.891996699701796,2668.38160518875,1.34525771045452,2838.04883997419,0.600996003739698
1.13790359560405,2830.07607128155,1.21640280820928,2861.2371898907,0.510620105896611,2540.40348752388,1.24069784211745,2764.53179731191,0.915345811799389
1.2929355946484,2557.36219465207,0.778746685575625,2940.11134968555,1.32356668763884,2578.72829885015,0.712084840297388,2680.23544819462,0.536966010943165
1.43874760429422,2792.04624332739,0.583760040056749,2748.92373242594,1.04567784601428,2482.51581317684,0.7029037120358,2625.15747131045,0.506082281236975
1.35084316883402,2817.56235036777,0.773303997749057,2845.48276233375,1.41730773534988,2753.3744451483,0.718775274029814,2702.76939876059,1.48219075577905
1.00192316032935,2471.86512246847,0.585759170765201,2640.57866983228,1.17051726836657,2960.1565726161,0.551440170772121,2621.71465854872,0.928249895161333
1.37667570668188,2702.52855827008,1.15145508027663,2483.51155285536,0.976119248616906,2944.0729573729,0.8288088443556,2646.9312344501,0.991865486749527
1.02996069089292,2579.10690508723,0.676749932691097,2988.57145402414,1.42509161188855,2792.55807773889,0.812942145379272,2685.9243120364,1.48640577184759
1.269699101859,2634.51235686956,1.20943164274201,2774.8204586524,1.21931564917063,2485.05062475735,0.813148804923558,2769.69202398994,0.548501523420511
1.11220684044345,2486.86194962372,1.22569162423254,2613.18708443699,0.669036248202598,2707.95818974661,1.25875362716688,2959.56006869246,1.20019494919984
1.35110419955167,2965.67649828354,0.501375947478267,2624.56115256458,0.867564289425808,2798.3985120523,0.958827958538196,2621.05030965687,0.572835868778523
1.48782941666576,2950.04287498935,1.40774728169433,2881.21591066353,0.975575183791205,2648.21871613352,0.605461384444216,2460.97219680814,0.634141075047198
1.41762182821538,2581.38608292493,0.594407888807292,2542.96473009313,0.711205583500409,2520.37493583568,1.37590527628588,2853.35001779867,0.655226930056184
1.2505189087642,2574.00142287588,1.07512295995247,2500.44028939191,1.11645906499752,2702.19053998742,0.782918166103941,2604.14057999715,1.10124806814269
1.09452182385813,2648.69108275462,0.938825111840742,2711.69266908766,0.729178219198667,2775.42624841662,1.01729563549404,2865.7867355407,1.09227578620504
1.42051630735763,2537.11947854527,0.61278545704933,2915.09020990968,1.03923200513909,2538.34567838991,1.22105927575665,2485.07320211572,1.40183356913122
1.03650451193672,2659.22168123697,1.10765301543133,2841.26910860849,0.89330191643646,2673.90084399365,0.754879771584998,2863.62761647742,1.23282046355097
1.0975159092233,2912.03172204655,1.23147867887595,2944.53577217924,1.09921868940274,2716.67352384158,1.23644024670202,2592.88416093663,0.629355510203759
1.20060294107751,2769.11325489722,1.26006030522781,2726.78873545942,0.973338152902363,2938.51830537549,1.02749851071308,2745.33482358321,1.27663868865174
1.41138999812792,2766.3499031522,0.736412503124955,2465.11808265087,0.866445882696985,2833.27214194409,0.842146978783897,2649.71526260627,0.952916453438921
1.10879148555296,2911.99249101307,0.602671653163114,2467.92801903272,1.22289916164182,2994.54969797829,1.00405305545784,2965.38996320029,0.829170745328335
1.47049542099697,2565.54368203374,0.526426272289903,2928.30377757839,0.770927706461566,2872.17634603223,1.10121998228839,2607.36376845722,0.854083695508424
1.38328214047822,2478.27553616212,0.81650111485918,2888.15251391859,1.3772471021402,2721.58234158765,1.39257348343791,2833.28012061436,1.17035279700696
1.0695511033916,2992.56131109194,1.34313183819392,2688.53196823497,1.21660642214373,2561.98201304553,0.944902358509114,2467.94101268208,0.845801158157705
1.23004417158863,2869.35377018893,0.556496803659478,2543.79917154003,0.648184224385178,2852.05437370602,1.46437183743116,2696.98064566944,0.71103937350547
1.01498799859362,2467.87655083753,1.2355762841395,2455.50735068709,0.8684542866494,2877.84925345695,1.33009426820458,2927.64582716062,0.680600463459268
1.3006190066581,2545.06294696848,1.34788082767983,2788.41145923929,0.813616045647098,2976.99425060241,1.35720577605929,2661.89318437519,0.913647871198295
1.42374108028169,2492.33979135962,0.972591598998442,2496.59223217854,1.329828394,2995.82783571317,0.80771812917871,2490.4024409872,0.735830734326874
1.21101975364855,2604.39283136351,0.82153915561515,2878.11394997272,1.30755949160962,2670.37962828773,0.561774837517903,2572.53582523563,0.704265438875512
1.1467682997162,2754.40874467153,0.604641278750506,2793.38908515559,1.39340785766887,2937.63874863532,1.11773657243018,2465.08184086343,0.702159525054424
1.23381354895518,2573.59045301937,0.71715874838462,2584.20799032104,0.88388917375755,2725.45690935603,1.19687769133631,2903.00205077231,1.08241197970775
1.24135979115178,2996.52799781,1.12486811632222,2950.22976053564,1.1544333090576,2653.4369521191,1.20670274675144,2793.47559184517,0.555974375836049
1.06787354865195,2669.77230750766,0.648378829195539,2651.37629346082,0.632604402400746,2477.43701248855,1.40342980240835,2765.44738146706,0.712744099747061
1.17311611460126,2874.77472945429,1.07949747510913,2739.15059345195,1.21471398314223,2769.61935464346,1.38733718778702,2913.27388531475,1.23794671882373
1.27227115823736,2994.60516358913,1.21232755168432,2942.16475106473,1.13140086612973,2940.34870058724,0.978847278639096,2545.98400534961,0.90168505664237
1.03169998245899,2872.18020465809,0.502030894398497,2687.0911919997,1.34514375762703,2744.20808236388,1.13268769338064,2778.03157150863,0.802277163131909
1.48706456424053,2560.51308389825,0.511191811500637,2895.22350708443,0.964035114812837,2763.20355637163,0.980745898396812,2759.90555236964,0.904282475375916
1.39273952556008,2466.44517281324,1.25374765887507,2681.93889343467,0.67619786869208,2721.84093471502,1.02271041451971,2774.54785895021,0.650119749251893
1.25556492205947,2942.32652770631,0.94630355918505,2900.92214812795,1.09545781606095,2950.00703227403,0.555843314540385,2535.76123850401,1.05621272254419
1.39802793383894,2454.29928912426,1.06949525420532,2914.01041231377,1.0106542854581,2946.95501198374,1.28324960711206,2527.31845621412,1.36861826635209
1.01921628673326,2802.45476799759,0.7951227834033,2555.01760888435,1.38693481159983,2920.34657040738,1.33580977862303,2997.78615320946,0.964164151839687
1.05243351209155,2562.68324053382,0.971468164555365,2668.8889527556,0.758771257615971,2494.89870379575,1.48760856746228,2489.70958234704,0.814278089857021
1.48268485294868,2892.86532474294,0.63386067297023,2497.27250515084,1.03661197085537,2645.93429320924,0.564794717310291,2951.18445415362,1.46165792147712
1.328020742887,2651.41005949059,0.708834877158295,2884.36537070555,0.71946285740751,2844.56734597982,1.37299511834201,2975.35337007534,1.0760936473162
1.20437897977877,2778.60246439889,0.721545727441323,2590.29477135586,0.958879723842126,2786.40957334573,0.889375117188848,2823.36407602827,0.897587621763564
1.15271479256919,2588.32647669654,0.785125273599614,2735.4705458899,0.635027300527685,2895.64107712415,0.665988996784057,2533.90525454478,1.08415902399612
1.29608085909311,2846.5321074052,1.05598063458803,2992.9809378923,1.2627935972242,2887.96394041185,0.891682555731457,2648.91431596825,0.870458577416711
1.43428000367348,2699.42647956776,0.923738850242453,2568.86738479964,1.23528126020069,2463.08943089485,0.624464401910801,2559.46755353359,0.917489204486991
1.39011642173041,2947.92589551468,1.33446820393017,2833.69851391015,1.26083300633571,2471.85975094418,0.787954071035354,2643.55967439125,1.42247754712354
1.30277620939779,2893.97587430459,0.51628210519536,2636.11427883021,1.43817133309832,2554.65709296977,1.25210470537247,2808.47977501509,0.609438832012505
1.31166801314492,2583.86478277527,0.999336337598269,2495.92694782233,0.900831563028537,2522.02750438963,1.37906745519289,2565.70106412942,0.841120911474644
1.34086500474453,2840.2686012129,0.765015839476482,2562.23111660312,1.03798559319183,2933.70667546031,1.38619583930941,2628.66318347501,0.543372561522119
1.06076446528736,2660.22517777759,0.959811734538335,2658.2727599865,0.605022653078838,2806.20505104795,1.08470840612408,2973.38741419237,0.682112859422484
1.33065851368254,2695.12951501083,1.28054072041674,2743.466727052,1.04667326964096,2876.65344247604,1.04663265665233,2636.6968521323,0.537855817280081
1.25044746495443,2755.38315124514,0.659409619271345,2644.75797340341,0.762287841019317,2707.52917224292,0.913151877934728,2912.54152259008,1.22084907774178
1.17460986856324,2496.02387988404,0.789217660848416,2751.59151091833,0.990918362303008,2544.43608621979,1.08863174466795,2944.19253291155,1.21483304235774
1.00882149015346,2547.67478720336,1.10622455127477,2524.21956534976,0.787148165897454,2968.68817596832,0.741673010804738,2834.23264072514,1.14367957176448
1.23427394971778,2982.02030923443,1.21447152488636,2957.05562025222,1.00885063527009,2873.05508801809,0.840316174559442,2974.57232548865,0.902892078756388
1.40277120445482,2675.68504086237,0.90859828634465,2933.83433477647,1.48654014369866,2916.57802428295,1.273120467102,2561.67316961552,1.30975977902971
1.1235386109993,2682.08684962626,1.43150687419702,2615.19289584441,1.19558853280069,2638.85879640426,0.929880607462406,2464.76787102947,1.07181843024649
1.0755161402869,2783.87537918453,1.46699451450614,2999.49558030867,0.601055695233297,2836.3342691795,1.20244453285726,2849.84825999782,1.21607651396203
1.20119126916565,2595.96482841344,1.48673562044316,2803.50900862377,1.36417961903028,2648.7538109513,1.22052871836908,2887.2812912505,1.40016336299879
1.12432123266951,2795.18029745248,1.12781964368417,2898.72330200342,0.505094446657631,2832.52635848988,0.822908293665352,2474.15324680868,0.556264639849053
1.40466966724464,2469.01700607988,1.32411665503749,2847.44417231643,0.671579040535575,2992.23366961985,0.943543732622129,2688.91668095384,0.909734117749702
1.37601075975968,2746.88142120818,1.02670946219765,2860.28035755934,1.00974790621421,2961.85549327238,1.42242485843727,2511.82576517352,0.718500342604121
1.23349847758855,2797.30028328868,1.42358016760067,2576.43000350886,0.629421109800096,2622.21033712527,0.985863559631635,2556.66857680686,0.508657670495293
1.11618648346436,2690.88964639645,1.43641985601676,2591.32637637294,0.647413972961884,2626.0594548533,0.941780398612428,2474.60236005071,0.856786177675451
1.39887283384316,2843.13317794681,1.14105035699431,2918.315488272,0.623642555787619,2483.47550152971,1.22878991943311,2650.26804593543,0.633480808507912
1.45360383117145,2846.92884515795,0.881695943148593,2579.26838729645,0.594207003002932,2660.53573312221,1.40266082519889,2645.7148083174,1.41291919247006
1.47297680380283,2529.70825519412,0.618343715315781,2906.00288327025,0.818317368601918,2894.72283580224,1.02596643155918,2619.37781199038,0.657974097246219
1.31578635358838,2625.15531891616,0.986525380829879,2723.71071162036,0.744832128452925,2928.98947246906,1.37867368123852,2908.85021902513,1.00970084917359
1.32895726546013,2876.55041501156,0.709117852723708,2753.89472073538,0.881465765243552,2714.09754452412,0.653173650461755,2949.63233127077,1.19783738805812
1.1695177940699,2868.80790966518,1.31341796589339,2736.62187583547,0.858689321414768,2862.79806688476,1.14422299046576,2558.49624610037,1.48536814054597
1.40449834263078,2678.19416963889,0.578933537489739,2551.86779993261,0.880543042802081,2874.7224460671,0.970684798760894,2993.52481513109,0.891335525191877
1.06210292652926,2939.10966309257,0.688915841316366,2754.48734468901,1.31084498697814,2856.82709326753,1.28726705319576,2916.75028976013,0.751710590160835
1.0893070112952,2915.93097940256,0.826440344975396,2935.58424000156,1.30147982236812,2750.95835085023,1.25403546169828,2936.41557620893,1.1123301851049
1.24818604257007,2483.35671606834,1.13810719657016,2757.80241377945,1.46693871789669,2589.10270997169,0.714027291073228,2452.04999669808,1.02358325994452
1.14527678420858,2675.29979918415,1.13670673451564,2993.6369090998,0.947507373359349,2536.79889038104,0.996411576745059,2580.13676481084,0.81908341941505
1.19615471725001,2813.20709792983,1.0361486370507,2688.82883193366,0.775717606763303,2865.35516861063,1.17736909321514,2661.04801597295,1.08734257077929
1.03132358551597,2730.19909518097,1.36233807995458,2922.49368358445,0.936866080432257,2697.0309404926,1.29508855497094,2797.97215941646,1.04091615846178
1.0972858619574,2954.77965837672,0.760115585301076,2490.93664240028,0.934453404590696,2646.3556511392,1.07284612208507,2979.72563717156,1.12432389785016
1.26000425677212,2746.33069349355,0.504693072612611,2964.20102396094,1.44717688817523,2515.99467128421,0.566616089360048,2811.02797237424,1.47509762622343
1.45525388224248,2456.05525340602,0.992817989360794,2598.78756303769,1.39464848959823,2465.22642303702,0.783927062733791,2518.5913056461,0.725595007774372
1.38888192265225,2731.91655726298,0.917517813762932,2574.42108534166,1.44859365811405,2513.69655416253,1.47875137163343,2766.5396106438,1.05029035427041
1.42563819405613,2826.43960803507,0.98219958556578,2545.56545037897,0.943480796473333,2948.32043932559,1.28246282863516,2712.38427069952,0.544075069157317
1.3570218256047,2922.03937269319,0.528898465073643,2990.46352414208,1.42928567500764,2984.48499521272,1.32753951504715,2786.21620185013,0.79429524080237
1.37822005298508,2904.45356473672,0.679550209560454,2504.30914327374,0.668723657142489,2905.53119643012,0.682841702821443,2861.39633124574,1.42028784755349
1.14479408526458,2800.31311622068,0.865948601583407,2915.91526093677,1.44234135633094,2957.18563858006,0.705321593362094,2473.59121802701,0.578232085881368
1.02528871994929,2986.8859872968,0.935447741515537,2798.82448942748,1.18149424348526,2609.1503419531,0.549302244595784,2558.05513658366,1.02044317802018
1.35762221243558,2585.75959413506,0.558240256600634,2467.55155737926,0.852473240717877,2918.40813602991,1.17517141078791,2831.66053459985,1.35087076774446
1.39921114676314,2568.94312816875,1.28940073719136,2536.45095164613,0.514771187392068,2686.20245372443,1.17069169286729,2790.17157438311,1.33989361304217
1.00232608809876,2460.79882866896,0.586098107844563,2726.42663979659,0.978537450718963,2580.18480295621,1.36845724757319,2562.55311509938,1.46587004817876
1.1230010397879,2882.46681938468,0.658353484834532,2819.66375624104,1.09613619234245,2793.61141347496,0.704865175997693,2744.09178761087,1.47844033343501
1.45158854403671,2672.50716045785,1.38931772836249,2474.32942558752,0.563090869891257,2667.42573108561,1.05973113828278,2926.21459611862,0.981129458166285
1.17176088241623,2779.97202074017,1.28108188061542,2836.76632235557,0.877109585714937,2896.40484303313,0.808044179026358,2861.92350759127,0.831044300996929
1.04743701413846,2691.42905446417,0.505661657625253,2532.84852772687,1.31694038474614,2631.15488784105,0.537034161969813,2504.11363750797,0.887018998879324
1.34122034190991,2667.72848440479,1.07174507346473,2744.72405670633,0.530005693113612,2873.54729231273,1.19029336434448,2593.09455704359,0.869905865619184
1.11318509032868,2685.2470300215,1.10495688332118,2606.91423896278,0.79566258153244,2635.71258216221,0.545232533643389,2850.60152078529,1.36721691002957
1.17252814521846,2749.35809385862,1.37724933287796,2943.48047417821,0.872362940972192,2815.50231385409,1.25791820905205,2962.53614647071,0.827641326516168
1.31500921344365,2989.46849576975,0.678672268699999,2742.69983160977,0.738084961835034,2668.99942565514,0.562893242199782,2787.11976720885,0.675078271726201
1.40364006752512,2753.5099354086,1.30604209330657,2944.12038044092,1.21099573219372,2967.09823374801,0.71939678250114,2481.48260553063,1.19288122760923
1.4862818036218,2650.37826761824,1.33780955377522,2733.94967145195,1.04224592397618,2457.17370615312,0.862527366592347,2858.9300445845,1.22239200247727
1.44205093285372,2996.80179613344,0.767324185506855,2646.34459413851,1.45044210330977,2597.24641901874,1.47137241650642,2559.40309747986,1.22334757355256
1.070420467664,2578.205249853,0.605180315453416,2602.64891984132,0.764818362191191,2481.03036732914,1.05580865908896,2567.21098114146,0.645043637366015
1.39086539636903,2638.36520480639,0.866902246045033,2573.63709697709,1.08277973072338,2594.89891195481,0.614414634155952,2867.57854369843,1.38874779578889
1.30183702417417,2972.53357061678,1.13764955758865,2889.96358411234,0.960655248512134,2594.64984907915,1.27457740370649,2613.77294752194,0.936855328511982
1.21154520503024,2615.58618048172,1.45826008409328,2613.48204115002,1.02792551268334,2574.86294683525,1.27809023189055,2941.01947603038,1.23168651300911
1.20305154529348,2499.89045817086,0.759485319999105,2629.90057200373,0.746140701991361,2618.92826284639,1.02484711979282,2716.22292381318,0.596579910557389
1.05328268132914,2590.34020965625,1.41248532384582,2514.16406502334,1.29863613204086,2931.92211339376,1.3701798332371,2534.8614290627,0.840359826210565
1.10931115383027,2825.15898432984,1.42645166861803,2720.8918385041,1.01403023572763,2883.55452453846,1.31886665103575,2779.33202715535,1.37287126449571
1.36152259491804,2764.8233041727,0.507227546746781,2647.11602244262,0.951096587299298,2999.85890512648,0.825381922972083,2884.69847947283,0.542584297093248
1.44758788313806,2561.3755875674,1.46449220725276,2577.86066870215,1.17341836615611,2836.92859229862,0.850862838130191,2820.69757862399,1.29607157299611
1.26944570397371,2804.3670131209,1.4770414362927,2575.09304797621,0.850357291278503,2560.03395628692,0.95719386332664,2971.97251042332,0.888756682011468
1.24322201873377,2481.42921740633,1.03539789837101,2954.22310313204,1.16941815739316,2916.20022008331,1.13892246104966,2766.15786492689,0.741598446272945
1.32796646023178,2866.55212552095,1.4090301758629,2823.67874783651,1.10629062750386,2489.80809378355,1.2673307318102,2623.79496781614,1.34030933064578
1.31758123180693,2639.85283803805,0.610247871555039,2792.71445001615,1.10276332798905,2657.29699024958,0.960404348513318,2804.84076963916,0.801828748640946
1.35883917604225,2597.08349079752,1.39310537486238,2586.3309215695,0.596094800546078,2898.01150451822,0.88492084302613,2940.10516664018,1.14043194622492
1.03226611649327,2738.73254725673,1.31475308972682,2899.41621303836,1.20598940139636,2927.81549617433,1.42936648351763,2600.68439720963,1.30874732469295
1.40171366231613,2921.26366349916,0.731018208243173,2511.99004153374,0.917452083798333,2908.8112102735,1.27272529996649,2914.29475678523,0.99211304538547
1.34564890019596,2650.13204995882,0.712697209018131,2780.04933157954,1.22516387891051,2608.19432378129,0.58521173572116,2924.84268335304,1.2359120391177
1.02937419813481,2655.82435532143,1.19081125696027,2988.13038719989,0.736273599958495,2666.06162481891,0.507748751128131,2764.01827428583,1.19493876030522
1.3206453838717,2682.7784929235,1.16718930168293,2864.73884682209,0.577545442185734,2692.49443923896,0.535133682289964,2806.78572494627,0.58919490600424
1.05632514981416,2647.48065055939,1.49355268176895,2531.04467203504,0.782111716509556,2983.79845724266,1.018926098079,2667.1500469882,0.619010286879703
1.20197956905576,2807.2835309687,0.555328568911443,2767.80785428979,1.40445280187188,2573.81462215325,0.632114925927894,2642.81255931211,0.667537376386484
1.1606620650673,2566.48362547025,0.989166214165418,2960.11273268651,0.6572945255733,2712.89873283371,1.19922160022115,2817.32702946306,0.691653427878412
1.2884856212455,2464.59093311365,1.19462332273687,2473.36666491602,0.810500783946672,2743.13102731349,1.06938548588449,2784.21114112548,0.535607806779343
1.16857751544358,2958.99838060996,1.47289807989608,2873.74677776435,1.24034188431274,2852.83326556059,0.851227125613938,2979.03568636578,1.37936930315608
1.0667467934267,2673.406808282,1.48297123177358,2763.15015635099,1.23401918253222,2592.93754101719,1.0589172751883,2582.24358813833,0.652558708988674
1.18563610123599,2994.38099623694,0.974550478871986,2828.87062008286,1.20715535999458,2703.85415649317,1.07920497698718,2492.09545055813,0.520552340257649
1.30145620604386,2913.90882348546,1.41946082250967,2960.98108022786,1.31151146305179,2627.27749699999,1.18881864300713,2472.88062994218,0.988306286591869
1.09655179513132,2453.81597336502,0.722236838768335,2830.04342316156,0.564671441137123,2559.79437759143,0.763432660499635,2644.41749684723,0.765071701898724
1.21033924055879,2806.2937025803,0.927450736910392,2663.21635179796,0.972076858367534,2564.48600400785,1.27947019429996,2773.43016505476,1.01474559768045
1.08549226338005,2841.42513532132,0.814423391411275,2659.00585609997,0.658629874471153,2632.16800756235,0.910957815948068,2953.19123883194,0.56851650433623
1.43602489992256,2814.48424029716,1.49423500857829,2754.79959350226,1.34600124481241,2829.31011416425,0.82632191357734,2985.01446318511,1.14803578301985
1.14631881686819,2918.0048581595,1.30348862064629,2910.45828765234,1.02395650349676,2589.16081245647,1.30122607659866,2816.03957174729,1.40473089269642
1.15873676368307,2973.742025697,1.32342559109193,2485.51952417278,0.702381421900186,2660.01245796145,0.598295549734344,2494.23065905867,1.46485736257367
1.21689762047219,2762.2414375404,1.13110474148245,2672.80401259657,1.05276316077999,2743.18680108009,0.919644645927699,2483.67425914495,1.22983248229295
1.38785202901252,2511.53178813453,1.22490243387326,2696.76148453837,0.652334958630553,2758.93458388178,1.30684488816669,2720.88590177491,1.25902463234149
1.25631287714709,2635.50865932428,0.862856046289448,2832.30030554672,1.16313041803395,2842.53769614308,1.195869253855,2843.18877564269,0.800686028741434
1.02822631416453,2655.67263266506,1.30535173647296,2844.75409420625,1.47122414672959,2996.36981924281,1.03656437466393,2833.37204371771,0.594988232476033
1.14171363158248,2788.20968696577,0.550480120889578,2632.31088087545,1.27323571523186,2777.26671860762,1.23702738608998,2690.1737112239,1.1042848685403
1.46961557320579,2727.27611725719,1.07418937112681,2708.55654267381,1.43753398186135,2897.31612602167,1.08100546278296,2814.24253901368,0.651317887475014
1.1071777382189,2924.77980023431,1.41660155518443,2853.45829612241,1.14646092245793,2696.59500300848,0.751802875019669,2595.23307513076,0.529984644817266
1.28052552895138,2790.59950259159,0.77771497124144,2527.49781996621,1.38549572672,2731.07248237794,1.18771369245015,2658.66429291477,1.3628230936276
1.17591150792816,2627.18369827273,1.26284955604681,2909.72091673666,1.25784536454946,2826.07091788575,0.716205551467698,2557.12308197407,1.05871890712097
1.10449235497291,2479.04960555505,1.14395023144357,2990.66092862113,1.13456716231213,2867.50524489727,1.04096458030445,2716.94580253369,1.26608921514093
1.43102923342123,2967.31355158626,1.4895832973159,2592.97084491146,0.600937253002676,2535.99873095743,0.771467113328441,2568.76068380033,1.12191811514515
1.00795208077977,2572.11598390959,0.888110080118612,2838.63343499623,1.20388821322914,2644.79212850613,1.4000711735141,2823.65334271934,0.575984287432152
1.41936659801174,2961.14127760974,1.30125593361966,2610.18805236621,1.17942572071505,2964.46356849764,1.24552284176678,2492.76175686199,0.968158729847823
1.14819357226915,2656.417366049,1.02913577602534,2520.54177819182,1.07625149024476,2983.47114185564,1.45202736015385,2880.37394845752,1.32840783134149
1.1737810693774,2815.59795094914,1.00248120907899,2739.40990081926,1.22905018257179,2506.16542936515,0.765398995911999,2718.88018421778,1.08395057464734
1.43466993743795,2950.69856100165,1.11260910833847,2494.36597169598,1.26119794045739,2719.89823561708,0.747452899545387,2870.97639117365,0.979439065671719
